srcYear,srcStateName,City name,Location name,Number of Monitoring Days,Minimum Concentration of Nitrogen Dioxide (NO2) (24-hourly average),Maximum Concentration of Nitrogen Dioxide (NO2) (24-hourly average),Concentration of Nitrogen Dioxide (NO2) (Annual Average),YearCode,Year
2019,Meghalaya,Khliehriat,"O/o BDO, C & R.D. BlockKhliehriat",122.0,5.0,15.0,11.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Meghalaya,Nongstoin,"Office Premises of E.E, PHED",121.0,5.0,21.0,13.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Meghalaya,Shillong,"Boards Office Permises, Lumpyngngad",106.0,5.0,13.0,7.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Meghalaya,Shillong,State Tuberculosis Hospital,121.0,5.0,26.0,20.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Meghalaya,Shillong,"Forest Rest House, Polo Hills",117.0,5.0,16.0,11.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Meghalaya,Shillong,"41/2 mile, Mylliem Range Office",119.0,5.0,16.0,9.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Meghalaya,Tura,"PHED, Araimille, West Garo Hills District",116.0,5.0,16.0,12.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Meghalaya,Umiam / Umsning,"Umiam Industrial Complex, RiBhoi District",120.0,5.0,15.0,12.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Mizoram,Aizawl,"Khatla, M.GRoad, Mizoram SPCB",103.0,5.0,15.0,11.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Mizoram,Aizawl,Laipuitlang,106.0,5.0,5.0,5.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Mizoram,Aizawl,Bawngkawn,102.0,5.0,17.0,9.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Mizoram,Aizawl,"Dawrpui Y.M.A, Building, Dawrpui",102.0,5.0,21.0,11.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Mizoram,Aizawl,"Lengpui Airport, Model Veng, Lengpui",94.0,5.0,5.0,5.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Mizoram,Champhai,"D.T.O Office Building, Kahrawt veng",101.0,5.0,5.0,5.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Mizoram,Champhai,"Lalzidinga building, Vengthlang",101.0,5.0,5.0,5.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Mizoram,Kolasib,"H. Lalthuama Building, Project Veng",101.0,5.0,5.0,5.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Mizoram,Kolasib,"Synod Bookroom, Building Diakkawn",101.0,5.0,5.0,5.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Mizoram,Lunglei,"Thangkhuma Building, Salem Veng",96.0,5.0,5.0,5.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",96.0,5.0,5.0,5.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Nagaland,Dimapur,Bank Colony,139.0,5.0,32.0,8.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Nagaland,Dimapur,Dhobinala,121.0,5.0,24.0,13.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Nagaland,Dimapur,"Signal point, Dimapur, Nagaland SPCB",103.0,5.0,5.0,5.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Nagaland,Dimapur,"House no288, TenyipheI, Chumukiedima, Dimapur",103.0,5.0,25.0,7.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Nagaland,Dimapur,"Vidya Bhawan School, Lane 17, Nagarjan, Kuda Village, Dimapur",48.0,5.0,5.0,5.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Nagaland,Dimapur,"House no 24, Near community Hall, Viola colony, Dimapur",48.0,5.0,5.0,5.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Nagaland,Dimapur,"ERJO Motors, Burma Camp, Dimapur",48.0,5.0,16.0,9.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Nagaland,Kohima,Opposite NST Office,138.0,5.0,10.0,5.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Nagaland,Kohima,Opposite War Cemetery,121.0,5.0,12.0,5.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Odisha,Angul,Industrial Estate,102.0,18.0,33.0,27.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Odisha,Angul,NALCO Township,102.0,22.0,34.0,26.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Odisha,Balasore,Sahadevkhunta,104.0,10.0,12.0,11.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Odisha,Balasore,DIC office,104.0,10.0,13.0,11.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Odisha,Balasore,Rasalpur near Balgopalpur I/A,104.0,11.0,14.0,11.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Odisha,Berhampur,Regional Office Orissa SPCB,107.0,13.0,46.0,19.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Odisha,Bhubneshwar,Capital Police Station,97.0,11.0,37.0,19.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Odisha,Bhubneshwar,IRC Village,94.0,12.0,24.0,16.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Odisha,Bhubneshwar,Office Premises Bhubaneswar,100.0,11.0,22.0,16.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Odisha,Bhubneshwar,"Water works, Palasuni, Rasalgarh",69.0,10.0,51.0,17.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Odisha,Bhubneshwar,"Patrapara, Khandagiri",101.0,12.0,33.0,14.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Odisha,Bhubneshwar,Chandrashekharpur,91.0,13.0,22.0,15.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Odisha,Bonaigarh,Govt. Hospital Bonai At/Po/PSBonai DistSudargarh,104.0,11.0,26.0,16.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Odisha,Cuttack,"Traffic Tower, Badambadi",58.0,14.0,31.0,19.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Odisha,Cuttack,P.H.D Office Barabati,104.0,13.0,33.0,18.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Odisha,Cuttack,"R.O. Cuttack Office, Surya Vihar",104.0,14.0,38.0,22.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Odisha,Jharsuguda,R.O. Building Cox colony,108.0,11.0,43.0,13.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Odisha,Jharsuguda,"TRL Colony, M/s. TRL Krosaki Refractories Ltd. PO: Bhepahar,",106.0,11.0,27.0,18.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Odisha,Kalinga Nagar,Over the Guest House of M/s NINL,55.0,13.0,22.0,18.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Odisha,Kalinga Nagar,"Maintenance Office of M/s NINL, Duburi",77.0,11.0,27.0,17.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Odisha,Konark,Konark Police Station,101.0,11.0,16.0,13.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Odisha,Paradeep,On roof of PPT Staff Quarter,101.0,6.0,16.0,11.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Odisha,Paradeep,On roof of PPL Gueest,101.0,6.0,20.0,10.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Odisha,Paradeep,On roof of STP building IFFCO,83.0,6.0,12.0,10.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Odisha,Puri,Sadar police station,46.0,13.0,18.0,15.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Odisha,Puri,Town Police Station,75.0,13.0,22.0,15.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Odisha,Rajgangpur,"DISIR, Rajgangpur",103.0,11.0,37.0,19.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Odisha,Rayagada,Regional Office Orissa SPCB,104.0,11.0,22.0,17.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Odisha,Rayagada,"LPS High School, Jaykaypur",101.0,12.0,21.0,17.0,2019,"Calendar Year (Jan - Dec), 2019"
2021,Haryana,Panchukula Urban Estate,,,,,23.0,2021,"Calendar Year (Jan - Dec), 2021"
2019,Odisha,Rourkela,"Regional Office, ORPB",104.0,10.0,22.0,14.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Odisha,Rourkela,Kalunga Industrial Estate,104.0,9.0,26.0,17.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Odisha,Rourkela,"IDL Police Outpost, Sonaparbat",104.0,10.0,16.0,11.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Odisha,Rourkela,"Kuarmunda, Sundergarh",104.0,8.0,22.0,12.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Odisha,Sambalpur,"Filter Plant, PHD Office, Modipara",105.0,19.0,46.0,24.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Odisha,Talcher,Coal Field Area,104.0,23.0,35.0,28.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Odisha,Talcher,T.T.P.S.Colony,104.0,24.0,33.0,29.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Puducherry,Karaikal,"B.Ed College (PKCE), Nehru Nagar",88.0,5.0,11.0,5.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Puducherry,Karaikal,"Govt. Tourist Home, Kovilpathu",91.0,5.0,10.0,6.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Puducherry,Karaikal,"M/s Puducherry Power Corporation Limited, Polagam, T.R. Pattinam,",82.0,5.0,9.0,5.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Puducherry,Puducherry,"DSTC Office Upstairs, PHB 3rd Floor, AnnaNagar",92.0,9.0,17.0,13.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Puducherry,Puducherry,PIPDIC Ind. Estate Mettupalayam,87.0,10.0,16.0,13.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Puducherry,Puducherry,Chamber Of Commerce,85.0,6.0,14.0,10.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Punjab,Aligarh (Jagraon),"Forest Office, Vill:Aligarh, Teh:Jagraon",103.0,9.0,37.0,17.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Punjab,Amritsar,R.O. Focal Point (earlier Nagina soap factory),62.0,25.0,38.0,33.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Punjab,Amritsar,"Vinod Chilling Center / Kochar Bhavan (earlier A1,Platers)",60.0,26.0,46.0,35.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Punjab,Aspal Khurd (Tapa),"Vill:Aspal Khurd, Teh:Tapa",124.0,9.0,18.0,12.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Punjab,Bara Pind (Goraya),"Vill:Bara Pind, Teh:Goraya",83.0,10.0,26.0,20.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Punjab,Bhatinda,"Bathinda Milk Producers, Dabwali Road",84.0,5.0,21.0,13.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Punjab,Binjon (Garshankar),"CHC, Vill:Binjon, Teh: Garshankar",80.0,9.0,19.0,14.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Punjab,Bishanpura (Payal),"Longowalia Yarns (UnitII), VillBishanpura, Teh: Payal",93.0,9.0,39.0,21.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Punjab,Changal (Sangrur),"Mastuana Sahib, Vill:Changal, Teh:Sangrur",106.0,6.0,26.0,13.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Punjab,Chowkimann (Jagraon),"Ludhiana College of Engineering, Vill:Chowkimann, Teh:Jagraon",102.0,9.0,32.0,19.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Punjab,Dera Baba Nanak,CPYTE Building,67.0,11.0,17.0,13.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Punjab,Dera Bassi,"Punjab Chem and Crop Protection, Bhanakarpur Rd",107.0,9.0,26.0,13.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Punjab,Dera Bassi,"Winsome Yarns Ltd., Barwala Road",114.0,9.0,18.0,12.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Punjab,Fatehpur (Samana),"Baba Banda Singh Bahadur College, Vill:Fatehpur, Teh:Samana",38.0,10.0,13.0,11.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Punjab,Gobindgarh,"Modi Oil and General Mills, Mandi",126.0,13.0,44.0,36.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Punjab,Gobindgarh,"Raj Steel Rolling Mills, Mandi",133.0,13.0,40.0,35.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Punjab,Gobindgarh,"United Rolling Mills, Mandi Gobindgarh",130.0,15.0,98.0,36.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Punjab,Guru Ki Dhab (Kotkapura),"Vil:Guru Ki Dhab / Basti Himmatpura, Teh:Kotkapura",22.0,7.0,26.0,13.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Punjab,Jaito Sarja (Batala),"Royal Nursing College, Vill: Jaito Sarja, Teh: Batala",37.0,11.0,18.0,14.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Punjab,Jalandhar,Municipal Council Tubewell No. 27,81.0,18.0,49.0,25.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Punjab,Jalandhar,Regional Office,73.0,18.0,47.0,24.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Punjab,Jalandhar,"Punjab Maltex , Kapurthala Road",59.0,12.0,40.0,22.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Punjab,Jalandhar,Focal Point,62.0,20.0,34.0,25.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Punjab,Khanna,"Markfed Vanaspati, Khanna",112.0,7.0,73.0,26.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Punjab,Khanna,"AS School, Khanna",116.0,11.0,45.0,27.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Punjab,Kharaori (Sirhind),"Vill:Kharaori, Teh:Sirhind",126.0,10.0,29.0,13.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Punjab,Kotladoom (Ajnala),"Satyam College, Ramtirath Road, Vill: Kotladoom, Teh: Ajnala",62.0,11.0,18.0,13.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Punjab,Lakho ke Behram (Ferozpur),"Vill:Lakho ke Behram, Teh:Ferozpur",11.0,5.0,12.0,,2019,"Calendar Year (Jan - Dec), 2019"
2019,Punjab,Ludhiana,Bharat Nagar Chowk / RO Gill Road,120.0,13.0,39.0,23.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Punjab,Ludhiana,"Nahar Spining Mlls, Dholewal Chawk",126.0,11.0,46.0,25.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Punjab,Ludhiana,"Ludhiana Coop. Milk Producer, Ferozpur Rd",137.0,5.0,48.0,24.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Punjab,Ludhiana,"PPCB Office Building, Vishavkarma Chowk",131.0,20.0,86.0,32.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Punjab,Mrar Kalan (Muktsar),"Vill: Mrar Kalan, Teh:Muktsar",42.0,10.0,26.0,14.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Punjab,Mukandpur (Nawashahar),"Govt. Senior Sec. School, Vill:Mukandpur, Teh:Nawashahar",78.0,13.0,26.0,17.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Punjab,Mureedke (Batala),"Johal Farm, Vill: Mureedke, Teh: Batala",98.0,8.0,18.0,12.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Punjab,Naudhrani (Malerkotla),"Vill:Naudhrani, Teh:Malerkotla",104.0,9.0,25.0,13.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Punjab,Naya Nangal,Punjab Alkalis & Chemicals Ltd,95.0,9.0,22.0,12.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Punjab,Naya Nangal,"M/s NFL Guest House,Naya Nangal",108.0,9.0,23.0,12.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Punjab,Patiala,"Ceylon Industries, Factory Area, Patiala",128.0,9.0,30.0,12.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Punjab,Patiala,"Fire Brigade Station, Bahera Road, Patiala",132.0,10.0,23.0,12.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Punjab,Peer Mohammad (Jalalabad),"Vill:Peer Mohammad, Teh:Jalalabad",23.0,10.0,13.0,12.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Punjab,Poohli (Bhatinda),"Vill: Poohli, Teh:Bhatinda",23.0,10.0,26.0,15.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Punjab,Qila Bharian (Sangrur),"Gurdwara Gangsar Sahib, Vill:Qila Bharian, Teh:Sangrur",112.0,10.0,27.0,13.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Punjab,Rakhra (Patiala),"Shree Ganesh Group of Institute, Vill:Rakhra, The:Patiala",53.0,11.0,13.0,12.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Punjab,Rohila (Samrala),"Gopimal Kaur Sain Industries Pvt. Ltd, Vil:Rohila, Teh:Samrala",120.0,9.0,42.0,20.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Punjab,Tirathpur (Amritsar I),"United ITI, Vill: Tirathpur, Teh:Amritsar I (earlier Sriguru Harkishan Public School,Rasulpur Kalan)",58.0,10.0,14.0,13.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Rajasthan,Alwar,Rajasthan State Pollution Control Board,98.0,22.0,40.0,30.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Rajasthan,Alwar,Gaurav Solvex Ltd. MIA,103.0,28.0,45.0,37.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Rajasthan,Alwar,"RIICO Pump House, MIA",105.0,27.0,45.0,34.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Rajasthan,Bharatpur,Khadi Gramoday Samiti,97.0,23.0,38.0,27.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Rajasthan,Bharatpur,RIICO office Building,99.0,5.0,34.0,25.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Rajasthan,Bharatpur,"RO, Building",102.0,20.0,30.0,24.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Rajasthan,Bhiwadi,R.O.Building,101.0,15.0,78.0,44.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Rajasthan,Bhiwadi,UIT Guest House,38.0,31.0,79.0,53.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Rajasthan,Bhiwadi,Uttam Strips Ltd,97.0,12.0,79.0,42.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Rajasthan,Chittorgarh,"Regional Office building, RSPCB, Near FCI Godown, Chnaderiya",102.0,18.0,91.0,29.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Rajasthan,Chittorgarh,"Veterinary Hospital, Meeranagar",97.0,15.0,83.0,27.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Rajasthan,Chittorgarh,"PHED Pump House, Segawa",97.0,14.0,64.0,23.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Rajasthan,Jaipur,Ajmeri Gate,107.0,17.0,50.0,34.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Rajasthan,Jaipur,"RJPB Office,Jhalana Doongari",104.0,13.0,33.0,21.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Rajasthan,Jaipur,"District Education Officer, Chandpole",101.0,22.0,72.0,34.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Rajasthan,Jaipur,"RIICO Office, M.I.A.",104.0,15.0,42.0,23.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Rajasthan,Jaipur,"RSPCB, Vidyadhar Nagar",104.0,5.0,50.0,27.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Rajasthan,Jaipur,"22,Godam, RIICO Office",107.0,14.0,40.0,24.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Rajasthan,Jaipur,Mansarovar Nagar Niigam,99.0,15.0,39.0,24.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Rajasthan,Jaipur,RIICO Office Sitapura Industrial Area,103.0,16.0,47.0,27.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Rajasthan,Jodhpur,"DIC Office, Industrial Estate",86.0,10.0,53.0,25.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Rajasthan,Jodhpur,Sojati Gate,80.0,11.0,56.0,26.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office",87.0,10.0,50.0,25.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Rajasthan,Jodhpur,Maha Mandir Police Thane,84.0,11.0,58.0,26.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road",82.0,10.0,53.0,25.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Rajasthan,Jodhpur,Shastri Nagar Police Thana,87.0,11.0,57.0,26.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Rajasthan,Jodhpur,Kudi Mahila Thana,50.0,17.0,43.0,25.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Rajasthan,Jodhpur,Sangariya Police Choki,47.0,18.0,44.0,27.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Rajasthan,Jodhpur,SoorsagarThana,47.0,15.0,52.0,26.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Rajasthan,Kota,"Regional Office, RJPB, Anantpura",99.0,19.0,32.0,24.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Rajasthan,Kota,Municipal Corporation Building,104.0,19.0,31.0,24.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Rajasthan,Kota,Samcore Glass Ltd.,109.0,19.0,37.0,24.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Rajasthan,Kota,FireStation Nagar Nigam Shrinathpuram,104.0,20.0,31.0,25.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Rajasthan,Kota,"RajasthanTechnical University,Rawatbhata",103.0,19.0,33.0,25.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Rajasthan,Kota,"Sewage Treatment Plant, Balita, Kota",107.0,18.0,45.0,24.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Rajasthan,Udaipur,Ambamata,103.0,11.0,44.0,27.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Rajasthan,Udaipur,Town Hall,105.0,15.0,52.0,32.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Rajasthan,Udaipur,"Regional Office,MIA",104.0,13.0,53.0,33.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Sikkim,Chungthang,Chungthang,90.0,5.0,5.0,5.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Sikkim,Gangtok,"White Hall Complex, Tasi view point",77.0,5.0,25.0,10.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Sikkim,Mangan,Mangan Police Station,101.0,5.0,8.0,5.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Sikkim,Namchi,Namchi,99.0,5.0,8.0,5.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Sikkim,Pelling,The Pelling Girls Hostel,93.0,5.0,11.0,5.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Sikkim,Rangpo,Rangpo Fire Station,94.0,5.0,18.0,8.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Sikkim,Ravangla,Ravangla Range Office,98.0,5.0,8.0,5.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Sikkim,Singtam,Police Station Building,93.0,5.0,8.0,6.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Tamilnadu,Chennai,"Govt. High School, Manali",58.0,15.0,21.0,18.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Tamilnadu,Chennai,Kathivakkam,62.0,14.0,20.0,17.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Tamilnadu,Chennai,Thiruvottiyur,62.0,14.0,19.0,16.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Tamilnadu,Chennai,Madras Medical College,86.0,5.0,65.0,21.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Tamilnadu,Chennai,"NEERI, CSIR CampusTaramani",86.0,5.0,43.0,16.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Tamilnadu,Chennai,Thiruvottiyur Municipal Office,87.0,5.0,68.0,23.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Tamilnadu,Chennai,Adiyar,52.0,11.0,20.0,15.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Tamilnadu,Chennai,Kilpauk,66.0,14.0,26.0,19.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Tamilnadu,Chennai,Thiyagaraya Nagar,68.0,14.0,24.0,20.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Tamilnadu,Chennai,Anna Nagar,53.0,15.0,27.0,19.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Tamilnadu,Coimbatore,"Poniarajapuram, On the top of DEL",86.0,14.0,19.0,16.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Tamilnadu,Coimbatore,G.D.Matric Hr.Sec.School,69.0,14.0,22.0,18.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Tamilnadu,Coimbatore,"SIDCO Office, Coimbatore/ Kurichi",77.0,16.0,25.0,19.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Tamilnadu,Cuddalore,Eachangadu Village,94.0,18.0,19.0,18.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Tamilnadu,Cuddalore,SIPCOT (Project Office),81.0,15.0,18.0,17.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Tamilnadu,Cuddalore,"DEE Office, Cuddalore",75.0,17.0,25.0,21.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Tamilnadu,Madurai,Highway (Project I) Building,70.0,13.0,21.0,18.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Tamilnadu,Madurai,Fenner (I) Ltd. Kochadai,67.0,14.0,23.0,19.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Tamilnadu,Madurai,Kunnathur Chatram Avvai Girls HS School,75.0,14.0,22.0,18.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Tamilnadu,Mettur,Raman Nagar,79.0,17.0,33.0,21.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Tamilnadu,Mettur,SIDCO,77.0,18.0,36.0,22.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Tamilnadu,Salem,Sowdeswari College Building,77.0,8.0,42.0,21.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Tamilnadu,Trichy,Gandhi Market,68.0,13.0,21.0,18.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Tamilnadu,Trichy,Main Guard Gate,67.0,14.0,22.0,19.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Tamilnadu,Trichy,Bishop Heber College,75.0,12.0,22.0,16.0,2019,"Calendar Year (Jan - Dec), 2019"
2019,Tamilnadu,Trichy,Golden Rock,72.0,13.0,22.0,17.0,2019,"Calendar Year (Jan - Dec), 2019"
