ROWID,Country,State LGD Code,State,YearCode,Year,City name,Location name,Number of Monitoring Days,Minimum Concentration of Sulphur Dioxide (SO2) (24-hourly average),Maximum Concentration of Sulphur Dioxide (SO2) (24-hourly average),Concentration of Sulphur Dioxide (SO2) (Annual average)
179,India,2,Himachal Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Kala Amb,Kala Amb Town/Trilokpur,161.0,2.0,8.0,3.0
180,India,2,Himachal Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Manali,"HPSPCB, Hadimba Road, Manali, Kullu",72.0,2.0,2.0,2.0
181,India,2,Himachal Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Manali,"Nehru Park, Manali, Kullu",88.0,2.0,4.0,2.0
182,India,2,Himachal Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Marhi,Behind Police check post,12.0,2.0,2.0,
183,India,2,Himachal Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Nalagarh,Municipal Council,113.0,2.0,2.0,2.0
184,India,2,Himachal Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Paonta Sahib,Gondhpur Industrial Area,120.0,2.0,5.0,3.0
185,India,2,Himachal Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Paonta Sahib,Paonta Sahib,165.0,2.0,8.0,3.0
186,India,2,Himachal Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Parwanoo,Asst. Commissioner Building Sector I,121.0,2.0,4.0,2.0
187,India,2,Himachal Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Parwanoo,"Regional Office, Sector 4",133.0,2.0,4.0,2.0
188,India,2,Himachal Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Shimla,"Bus Stand, Winterfield",203.0,2.0,7.0,2.0
189,India,2,Himachal Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Sunder Nagar,"HPSPCB, BBMB Colony, Mandi",143.0,2.0,2.0,2.0
190,India,2,Himachal Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Sunder Nagar,"Muncipal Council, NH21, Mandi",107.0,2.0,2.0,2.0
191,India,2,Himachal Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Una,"Regional Office, Una",17.0,2.0,3.0,
192,India,2,Himachal Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Vashisht,"Behind pollution check barrier, Bahang / Station No.II1, Bahang",44.0,2.0,4.0,2.0
193,India,2,Himachal Pradesh,2021,"Calendar Year (Jan - Dec), 2021",Baddi,,,,,2.0
194,India,2,Himachal Pradesh,2021,"Calendar Year (Jan - Dec), 2021",Damtal,,,,,2.0
195,India,2,Himachal Pradesh,2021,"Calendar Year (Jan - Dec), 2021",Dharamshala,,,,,2.0
196,India,2,Himachal Pradesh,2021,"Calendar Year (Jan - Dec), 2021",Kala Amb,,,,,4.0
197,India,2,Himachal Pradesh,2021,"Calendar Year (Jan - Dec), 2021",Manali,,,,,2.0
198,India,2,Himachal Pradesh,2021,"Calendar Year (Jan - Dec), 2021",Nalagarh,,,,,2.0
199,India,2,Himachal Pradesh,2021,"Calendar Year (Jan - Dec), 2021",Parwanoo,,,,,2.0
200,India,2,Himachal Pradesh,2021,"Calendar Year (Jan - Dec), 2021",Poanta Sahib,,,,,3.0
201,India,2,Himachal Pradesh,2021,"Calendar Year (Jan - Dec), 2021",Shimla,,,,,2.0
202,India,2,Himachal Pradesh,2021,"Calendar Year (Jan - Dec), 2021",Sunder Nagar,,,,,2.0
203,India,2,Himachal Pradesh,2021,"Calendar Year (Jan - Dec), 2021",Una,,,,,2.0
204,India,3,Punjab,2013,"Calendar Year (Jan - Dec), 2013",Amritsar,"A1,Platers",73.0,11.0,16.0,13.0
205,India,3,Punjab,2013,"Calendar Year (Jan - Dec), 2013",Amritsar,R.O. Focal Point,84.0,11.0,15.0,12.0
206,India,3,Punjab,2013,"Calendar Year (Jan - Dec), 2013",Bhatinda,"Bathinda Milk Producers, Dabwali Road",52.0,5.0,10.0,7.0
207,India,3,Punjab,2013,"Calendar Year (Jan - Dec), 2013",Dera Bassi,"Punjab Chem and Crop Protection, Bhanakarpur Rd",135.0,4.0,15.0,8.0
208,India,3,Punjab,2013,"Calendar Year (Jan - Dec), 2013",Dera Bassi,"Winsome Yarns Ltd., Barwala Road",119.0,4.0,12.0,7.0
209,India,3,Punjab,2013,"Calendar Year (Jan - Dec), 2013",Gobindgarh,"Modi Oil and General Mills, Mandi",132.0,4.0,11.0,6.0
210,India,3,Punjab,2013,"Calendar Year (Jan - Dec), 2013",Gobindgarh,"Raj Steel Rolling Mills, Mandi",130.0,4.0,12.0,7.0
211,India,3,Punjab,2013,"Calendar Year (Jan - Dec), 2013",Gobindgarh,"United Rolling Mills, Mandi Gobindgarh",124.0,4.0,12.0,6.0
212,India,3,Punjab,2013,"Calendar Year (Jan - Dec), 2013",Jalandhar,Focal Point,127.0,10.0,16.0,14.0
213,India,3,Punjab,2013,"Calendar Year (Jan - Dec), 2013",Jalandhar,Municipal Council Tubewell No. 27,129.0,10.0,16.0,13.0
214,India,3,Punjab,2013,"Calendar Year (Jan - Dec), 2013",Jalandhar,"Punjab Maltex , Kapurthala Road",140.0,11.0,17.0,13.0
215,India,3,Punjab,2013,"Calendar Year (Jan - Dec), 2013",Jalandhar,Regional Office,127.0,10.0,17.0,13.0
216,India,3,Punjab,2013,"Calendar Year (Jan - Dec), 2013",Khanna,"AS School, Khanna",123.0,7.0,19.0,11.0
217,India,3,Punjab,2013,"Calendar Year (Jan - Dec), 2013",Khanna,"Markfed Vanaspati, Khanna",120.0,7.0,18.0,11.0
218,India,3,Punjab,2013,"Calendar Year (Jan - Dec), 2013",Ludhiana,Bharat Nagar Chowk,130.0,6.0,16.0,11.0
219,India,3,Punjab,2013,"Calendar Year (Jan - Dec), 2013",Ludhiana,"Ludhiana Coop. Milk Producer, Ferozpur Rd",131.0,6.0,22.0,10.0
220,India,3,Punjab,2013,"Calendar Year (Jan - Dec), 2013",Ludhiana,"Nahar Spining Mlls, Dholewal Chawk",132.0,8.0,18.0,13.0
221,India,3,Punjab,2013,"Calendar Year (Jan - Dec), 2013",Ludhiana,"PPCB Office Building, Vishavkarma Chowk",132.0,5.0,18.0,11.0
222,India,3,Punjab,2013,"Calendar Year (Jan - Dec), 2013",Naya Nangal,"M/s NFL Guest House,Naya Nangal",102.0,4.0,9.0,5.0
223,India,3,Punjab,2013,"Calendar Year (Jan - Dec), 2013",Naya Nangal,Punjab Alkalis & Chemicals Ltd,90.0,4.0,9.0,5.0
224,India,3,Punjab,2013,"Calendar Year (Jan - Dec), 2013",Pathankot/Dera Baba,CPYTE Building,90.0,5.0,11.0,8.0
225,India,3,Punjab,2013,"Calendar Year (Jan - Dec), 2013",Patiala,"Ceylon Industries, Factory Area, Patiala",125.0,4.0,13.0,6.0
226,India,3,Punjab,2013,"Calendar Year (Jan - Dec), 2013",Patiala,"Fire Brigade Station, Bahera Road, Patiala",117.0,4.0,12.0,6.0
227,India,3,Punjab,2013,"Calendar Year (Jan - Dec), 2013",Sangrur,Gurdwara Gangsar Sahib,3.0,5.0,6.0,5.0
228,India,3,Punjab,2014,"Calendar Year (Jan - Dec), 2014",Amritsar,"A1,Platers",68.0,11.0,16.0,13.0
229,India,3,Punjab,2014,"Calendar Year (Jan - Dec), 2014",Amritsar,R.O. Focal Point,86.0,11.0,15.0,13.0
230,India,3,Punjab,2014,"Calendar Year (Jan - Dec), 2014",Bhatinda,"Bathinda Milk Producers, Dabwali Road",109.0,4.0,12.0,6.0
231,India,3,Punjab,2014,"Calendar Year (Jan - Dec), 2014",Dera Bassi,"Punjab Chem and Crop Protection, Bhanakarpur Rd",126.0,4.0,10.0,6.0
232,India,3,Punjab,2014,"Calendar Year (Jan - Dec), 2014",Dera Bassi,"Winsome Yarns Ltd., Barwala Road",125.0,4.0,10.0,5.0
233,India,3,Punjab,2014,"Calendar Year (Jan - Dec), 2014",Faridkot,Basti Himmatpura,4.0,4.0,4.0,4.0
234,India,3,Punjab,2014,"Calendar Year (Jan - Dec), 2014",Gobindgarh,"Modi Oil and General Mills, Mandi",129.0,5.0,10.0,8.0
235,India,3,Punjab,2014,"Calendar Year (Jan - Dec), 2014",Gobindgarh,"Raj Steel Rolling Mills, Mandi",132.0,5.0,10.0,7.0
236,India,3,Punjab,2014,"Calendar Year (Jan - Dec), 2014",Gobindgarh,"United Rolling Mills, Mandi Gobindgarh",131.0,5.0,9.0,7.0
237,India,3,Punjab,2014,"Calendar Year (Jan - Dec), 2014",Hoshiarpur,Hoshiarpur,58.0,5.0,9.0,7.0
238,India,3,Punjab,2014,"Calendar Year (Jan - Dec), 2014",Jalandhar,Focal Point,91.0,11.0,17.0,14.0
239,India,3,Punjab,2014,"Calendar Year (Jan - Dec), 2014",Jalandhar,Municipal Council Tubewell No. 27,120.0,11.0,16.0,13.0
240,India,3,Punjab,2014,"Calendar Year (Jan - Dec), 2014",Jalandhar,"Punjab Maltex , Kapurthala Road",129.0,11.0,17.0,14.0
241,India,3,Punjab,2014,"Calendar Year (Jan - Dec), 2014",Jalandhar,Regional Office,99.0,11.0,15.0,13.0
242,India,3,Punjab,2014,"Calendar Year (Jan - Dec), 2014",Khanna,"AS School, Khanna",124.0,6.0,19.0,10.0
243,India,3,Punjab,2014,"Calendar Year (Jan - Dec), 2014",Khanna,"Markfed Vanaspati, Khanna",129.0,6.0,14.0,9.0
244,India,3,Punjab,2014,"Calendar Year (Jan - Dec), 2014",Ludhiana,Bharat Nagar Chowk,128.0,6.0,16.0,11.0
245,India,3,Punjab,2014,"Calendar Year (Jan - Dec), 2014",Ludhiana,"Ludhiana Coop. Milk Producer, Ferozpur Rd",119.0,5.0,13.0,8.0
246,India,3,Punjab,2014,"Calendar Year (Jan - Dec), 2014",Ludhiana,"Nahar Spining Mlls, Dholewal Chawk",104.0,7.0,17.0,13.0
247,India,3,Punjab,2014,"Calendar Year (Jan - Dec), 2014",Ludhiana,"PPCB Office Building, Vishavkarma Chowk",132.0,6.0,14.0,10.0
248,India,3,Punjab,2014,"Calendar Year (Jan - Dec), 2014",Naya Nangal,"M/s NFL Guest House,Naya Nangal",70.0,4.0,7.0,4.0
249,India,3,Punjab,2014,"Calendar Year (Jan - Dec), 2014",Naya Nangal,Punjab Alkalis & Chemicals Ltd,55.0,4.0,6.0,4.0
250,India,3,Punjab,2014,"Calendar Year (Jan - Dec), 2014",Pathankot/Dera Baba,CPYTE Building,116.0,5.0,10.0,7.0
251,India,3,Punjab,2014,"Calendar Year (Jan - Dec), 2014",Patiala,"Ceylon Industries, Factory Area, Patiala",111.0,4.0,8.0,5.0
252,India,3,Punjab,2014,"Calendar Year (Jan - Dec), 2014",Patiala,"Fire Brigade Station, Bahera Road, Patiala",117.0,4.0,8.0,5.0
253,India,3,Punjab,2014,"Calendar Year (Jan - Dec), 2014",Rasulpur,Rasulpur,35.0,5.0,12.0,7.0
254,India,3,Punjab,2014,"Calendar Year (Jan - Dec), 2014",Sangrur,Gurdwara Gangsar Sahib,15.0,4.0,5.0,4.0
255,India,3,Punjab,2015,"Calendar Year (Jan - Dec), 2015",Amritsar,"A1,Platers",67.0,12.0,16.0,13.0
256,India,3,Punjab,2015,"Calendar Year (Jan - Dec), 2015",Amritsar,Rasulpur,26.0,6.0,8.0,7.0
257,India,3,Punjab,2015,"Calendar Year (Jan - Dec), 2015",Amritsar,R.O. Focal Point,88.0,11.0,16.0,13.0
258,India,3,Punjab,2015,"Calendar Year (Jan - Dec), 2015",Bhatinda,"Bathinda Milk Producers, Dabwali Road",123.0,4.0,9.0,9.0
259,India,3,Punjab,2015,"Calendar Year (Jan - Dec), 2015",Dera Bassi,"Punjab Chem and Crop Protection, Bhanakarpur Rd",113.0,4.0,8.0,5.0
260,India,3,Punjab,2015,"Calendar Year (Jan - Dec), 2015",Dera Bassi,"Winsome Yarns Ltd., Barwala Road",89.0,4.0,8.0,5.0
261,India,3,Punjab,2015,"Calendar Year (Jan - Dec), 2015",Faridkot,Basti Himmatpura,25.0,4.0,5.0,5.0
262,India,3,Punjab,2015,"Calendar Year (Jan - Dec), 2015",Gobindgarh,"Modi Oil and General Mills, Mandi",131.0,6.0,20.0,7.0
263,India,3,Punjab,2015,"Calendar Year (Jan - Dec), 2015",Gobindgarh,"Raj Steel Rolling Mills, Mandi",131.0,5.0,7.0,6.0
264,India,3,Punjab,2015,"Calendar Year (Jan - Dec), 2015",Gobindgarh,"United Rolling Mills, Mandi Gobindgarh",131.0,5.0,9.0,7.0
265,India,3,Punjab,2015,"Calendar Year (Jan - Dec), 2015",Hoshiarpur,Hoshiarpur,20.0,5.0,7.0,6.0
266,India,3,Punjab,2015,"Calendar Year (Jan - Dec), 2015",Jalandhar,Focal Point,110.0,11.0,22.0,14.0
267,India,3,Punjab,2015,"Calendar Year (Jan - Dec), 2015",Jalandhar,Municipal Council Tubewell No. 27,18.0,12.0,15.0,13.0
268,India,3,Punjab,2015,"Calendar Year (Jan - Dec), 2015",Jalandhar,"Punjab Maltex , Kapurthala Road",118.0,12.0,22.0,14.0
269,India,3,Punjab,2015,"Calendar Year (Jan - Dec), 2015",Jalandhar,Regional Office,31.0,11.0,15.0,13.0
270,India,3,Punjab,2015,"Calendar Year (Jan - Dec), 2015",Khanna,"AS School, Khanna",103.0,4.0,15.0,10.0
271,India,3,Punjab,2015,"Calendar Year (Jan - Dec), 2015",Khanna,"Markfed Vanaspati, Khanna",110.0,5.0,28.0,10.0
272,India,3,Punjab,2015,"Calendar Year (Jan - Dec), 2015",Ludhiana,Bharat Nagar Chowk,117.0,7.0,16.0,10.0
273,India,3,Punjab,2015,"Calendar Year (Jan - Dec), 2015",Ludhiana,"Ludhiana Coop. Milk Producer, Ferozpur Rd",107.0,6.0,14.0,10.0
274,India,3,Punjab,2015,"Calendar Year (Jan - Dec), 2015",Ludhiana,"Nahar Spining Mlls, Dholewal Chawk",96.0,7.0,25.0,14.0
275,India,3,Punjab,2015,"Calendar Year (Jan - Dec), 2015",Ludhiana,"PPCB Office Building, Vishavkarma Chowk",118.0,5.0,15.0,10.0
276,India,3,Punjab,2015,"Calendar Year (Jan - Dec), 2015",Naya Nangal,"M/s NFL Guest House,Naya Nangal",60.0,4.0,7.0,5.0
277,India,3,Punjab,2015,"Calendar Year (Jan - Dec), 2015",Naya Nangal,Punjab Alkalis & Chemicals Ltd,62.0,4.0,6.0,5.0
278,India,3,Punjab,2015,"Calendar Year (Jan - Dec), 2015",Pathankot/Dera Baba,CPYTE Building,118.0,6.0,9.0,7.0
279,India,3,Punjab,2015,"Calendar Year (Jan - Dec), 2015",Patiala,"Ceylon Industries, Factory Area, Patiala",133.0,4.0,7.0,5.0
280,India,3,Punjab,2015,"Calendar Year (Jan - Dec), 2015",Patiala,"Fire Brigade Station, Bahera Road, Patiala",128.0,4.0,7.0,5.0
281,India,3,Punjab,2015,"Calendar Year (Jan - Dec), 2015",Sangrur,Gurdwara Gangsar Sahib,25.0,4.0,5.0,5.0
282,India,3,Punjab,2016,"Calendar Year (Jan - Dec), 2016",Amritsar,"A1,Platers",64.0,10.0,20.0,14.0
283,India,3,Punjab,2016,"Calendar Year (Jan - Dec), 2016",Amritsar,Rasulpur,11.0,7.0,10.0,8.0
284,India,3,Punjab,2016,"Calendar Year (Jan - Dec), 2016",Amritsar,R.O. Focal Point,51.0,10.0,20.0,14.0
285,India,3,Punjab,2016,"Calendar Year (Jan - Dec), 2016",Bhatinda,"Bathinda Milk Producers, Dabwali Road",83.0,4.0,7.0,5.0
286,India,3,Punjab,2016,"Calendar Year (Jan - Dec), 2016",Dera Bassi,"Punjab Chem and Crop Protection, Bhanakarpur Rd",100.0,4.0,7.0,5.0
287,India,3,Punjab,2016,"Calendar Year (Jan - Dec), 2016",Dera Bassi,"Winsome Yarns Ltd., Barwala Road",101.0,4.0,8.0,5.0
288,India,3,Punjab,2016,"Calendar Year (Jan - Dec), 2016",Faridkot,Basti Himmatpura,31.0,4.0,6.0,5.0
289,India,3,Punjab,2016,"Calendar Year (Jan - Dec), 2016",Gobindgarh,Focal Point,111.0,8.0,22.0,13.0
290,India,3,Punjab,2016,"Calendar Year (Jan - Dec), 2016",Gobindgarh,"Modi Oil and General Mills, Mandi",113.0,5.0,8.0,6.0
291,India,3,Punjab,2016,"Calendar Year (Jan - Dec), 2016",Gobindgarh,"Punjab Maltex , Kapurthala Road",68.0,9.0,16.0,12.0
292,India,3,Punjab,2016,"Calendar Year (Jan - Dec), 2016",Gobindgarh,"Raj Steel Rolling Mills, Mandi",115.0,5.0,9.0,6.0
293,India,3,Punjab,2016,"Calendar Year (Jan - Dec), 2016",Gobindgarh,"United Rolling Mills, Mandi Gobindgarh",109.0,5.0,9.0,7.0
294,India,3,Punjab,2016,"Calendar Year (Jan - Dec), 2016",Khanna,"AS School, Khanna",119.0,7.0,11.0,9.0
295,India,3,Punjab,2016,"Calendar Year (Jan - Dec), 2016",Khanna,"Markfed Vanaspati, Khanna",135.0,7.0,12.0,10.0
296,India,3,Punjab,2016,"Calendar Year (Jan - Dec), 2016",Ludhiana,Bharat Nagar Chowk,123.0,6.0,17.0,10.0
297,India,3,Punjab,2016,"Calendar Year (Jan - Dec), 2016",Ludhiana,"Ludhiana Coop. Milk Producer, Ferozpur Rd",126.0,7.0,21.0,10.0
298,India,3,Punjab,2016,"Calendar Year (Jan - Dec), 2016",Ludhiana,"Nahar Spining Mlls, Dholewal Chawk",127.0,6.0,21.0,13.0
299,India,3,Punjab,2016,"Calendar Year (Jan - Dec), 2016",Ludhiana,"PPCB Office Building, Vishavkarma Chowk",124.0,6.0,20.0,10.0
300,India,3,Punjab,2016,"Calendar Year (Jan - Dec), 2016",Naya Nangal,"M/s NFL Guest House,Naya Nangal",77.0,4.0,8.0,5.0
301,India,3,Punjab,2016,"Calendar Year (Jan - Dec), 2016",Naya Nangal,Punjab Alkalis & Chemicals Ltd,76.0,4.0,7.0,5.0
302,India,3,Punjab,2016,"Calendar Year (Jan - Dec), 2016",Pathankot/Dera Baba,CPYTE Building,72.0,6.0,10.0,8.0
303,India,3,Punjab,2016,"Calendar Year (Jan - Dec), 2016",Patiala,"Ceylon Industries, Factory Area, Patiala",118.0,4.0,6.0,5.0
304,India,3,Punjab,2016,"Calendar Year (Jan - Dec), 2016",Patiala,"Fire Brigade Station, Bahera Road, Patiala",114.0,4.0,7.0,5.0
305,India,3,Punjab,2016,"Calendar Year (Jan - Dec), 2016",Sangrur,Gurdwara Gangsar Sahib,39.0,4.0,6.0,5.0
306,India,3,Punjab,2017,"Calendar Year (Jan - Dec), 2017",Amritsar,"A1,Platers",91.0,10.0,23.0,13.0
307,India,3,Punjab,2017,"Calendar Year (Jan - Dec), 2017",Amritsar,Rasulpur,24.0,6.0,9.0,7.0
308,India,3,Punjab,2017,"Calendar Year (Jan - Dec), 2017",Amritsar,R.O. Focal Point,70.0,9.0,17.0,12.0
309,India,3,Punjab,2017,"Calendar Year (Jan - Dec), 2017",Bhatinda,"Bathinda Milk Producers, Dabwali Road",65.0,4.0,11.0,6.0
310,India,3,Punjab,2017,"Calendar Year (Jan - Dec), 2017",Dera Bassi,"Punjab Chem and Crop Protection, Bhanakarpur Rd",126.0,5.0,9.0,6.0
311,India,3,Punjab,2017,"Calendar Year (Jan - Dec), 2017",Dera Bassi,"Winsome Yarns Ltd., Barwala Road",128.0,5.0,8.0,6.0
312,India,3,Punjab,2017,"Calendar Year (Jan - Dec), 2017",Faridkot,Basti Himmatpura,37.0,4.0,7.0,5.0
313,India,3,Punjab,2017,"Calendar Year (Jan - Dec), 2017",Gobindgarh,"Modi Oil and General Mills, Mandi",125.0,5.0,10.0,7.0
314,India,3,Punjab,2017,"Calendar Year (Jan - Dec), 2017",Gobindgarh,"Raj Steel Rolling Mills, Mandi",131.0,5.0,10.0,7.0
315,India,3,Punjab,2017,"Calendar Year (Jan - Dec), 2017",Gobindgarh,"United Rolling Mills, Mandi Gobindgarh",131.0,5.0,11.0,7.0
316,India,3,Punjab,2017,"Calendar Year (Jan - Dec), 2017",Hoshiarpur,"Govt. Senior Sec. School, Mukandpur, Nawashahar, Shahid Bhagat Singh Nagar",54.0,2.0,14.0,9.0
317,India,3,Punjab,2017,"Calendar Year (Jan - Dec), 2017",Jalandhar,Focal Point,123.0,7.0,18.0,13.0
318,India,3,Punjab,2017,"Calendar Year (Jan - Dec), 2017",Jalandhar,Municipal Council Tubewell No. 27,26.0,11.0,17.0,14.0
319,India,3,Punjab,2017,"Calendar Year (Jan - Dec), 2017",Jalandhar,"Punjab Maltex , Kapurthala Road",111.0,5.0,17.0,12.0
320,India,3,Punjab,2017,"Calendar Year (Jan - Dec), 2017",Jalandhar,Regional Office,25.0,10.0,20.0,14.0
321,India,3,Punjab,2017,"Calendar Year (Jan - Dec), 2017",Khanna,"AS School, Khanna",140.0,6.0,12.0,9.0
322,India,3,Punjab,2017,"Calendar Year (Jan - Dec), 2017",Khanna,"Markfed Vanaspati, Khanna",129.0,6.0,14.0,10.0
323,India,3,Punjab,2017,"Calendar Year (Jan - Dec), 2017",Ludhiana,Bharat Nagar Chowk,138.0,5.0,17.0,11.0
324,India,3,Punjab,2017,"Calendar Year (Jan - Dec), 2017",Ludhiana,"Ludhiana Coop. Milk Producer, Ferozpur Rd",142.0,6.0,12.0,8.0
325,India,3,Punjab,2017,"Calendar Year (Jan - Dec), 2017",Ludhiana,"Nahar Spining Mlls, Dholewal Chawk",131.0,5.0,17.0,10.0
326,India,3,Punjab,2017,"Calendar Year (Jan - Dec), 2017",Ludhiana,"PPCB Office Building, Vishavkarma Chowk",138.0,6.0,18.0,9.0
327,India,3,Punjab,2017,"Calendar Year (Jan - Dec), 2017",Naya Nangal,"M/s NFL Guest House,Naya Nangal",118.0,5.0,8.0,6.0
328,India,3,Punjab,2017,"Calendar Year (Jan - Dec), 2017",Naya Nangal,Punjab Alkalis & Chemicals Ltd,116.0,5.0,9.0,6.0
329,India,3,Punjab,2017,"Calendar Year (Jan - Dec), 2017",Pathankot/Dera Baba,CPYTE Building,75.0,4.0,9.0,7.0
330,India,3,Punjab,2017,"Calendar Year (Jan - Dec), 2017",Patiala,"Ceylon Industries, Factory Area, Patiala",55.0,4.0,8.0,5.0
331,India,3,Punjab,2017,"Calendar Year (Jan - Dec), 2017",Patiala,"Fire Brigade Station, Bahera Road, Patiala",54.0,4.0,6.0,5.0
332,India,3,Punjab,2017,"Calendar Year (Jan - Dec), 2017",Sangrur,Gurdwara Gangsar Sahib,30.0,2.0,10.0,5.0
333,India,3,Punjab,2018,"Calendar Year (Jan - Dec), 2018",Aligarh (Jagraon),"Forest Office, Vill:Aligarh, Teh:Jagraon",119.0,4.0,9.0,6.0
334,India,3,Punjab,2018,"Calendar Year (Jan - Dec), 2018",Amritsar,R.O. Focal Point (earlier Nagina soap factory),99.0,9.0,15.0,12.0
335,India,3,Punjab,2018,"Calendar Year (Jan - Dec), 2018",Amritsar,"Vinod Chilling Center / Kochar Bhavan (earlier A1,Platers)",94.0,10.0,16.0,13.0
336,India,3,Punjab,2018,"Calendar Year (Jan - Dec), 2018",Aspal Khurd (Tapa),"Vill:Aspal Khurd, Teh:Tapa",49.0,4.0,8.0,5.0
337,India,3,Punjab,2018,"Calendar Year (Jan - Dec), 2018",Bhatinda,"Bathinda Milk Producers, Dabwali Road",59.0,4.0,7.0,5.0
338,India,3,Punjab,2018,"Calendar Year (Jan - Dec), 2018",Binjon (Garshankar),"CHC, Vill:Binjon, Teh: Garshankar",87.0,3.0,10.0,6.0
339,India,3,Punjab,2018,"Calendar Year (Jan - Dec), 2018",Bishanpura (Payal),"Longowalia Yarns (UnitII), VillBishanpura, Teh: Payal",119.0,4.0,15.0,6.0
340,India,3,Punjab,2018,"Calendar Year (Jan - Dec), 2018",Changal (Sangrur),"Mastuana Sahib, Vill:Changal, Teh:Sangrur",36.0,4.0,7.0,5.0
341,India,3,Punjab,2018,"Calendar Year (Jan - Dec), 2018",Chowkimann (Jagraon),"Ludhiana College of Engineering, Vill:Chowkimann, Teh:Jagraon",133.0,3.0,10.0,6.0
342,India,3,Punjab,2018,"Calendar Year (Jan - Dec), 2018",Dera Baba Nanak,CPYTE Building,115.0,4.0,8.0,7.0
343,India,3,Punjab,2018,"Calendar Year (Jan - Dec), 2018",Dera Bassi,"Punjab Chem and Crop Protection, Bhanakarpur Rd",115.0,4.0,10.0,7.0
344,India,3,Punjab,2018,"Calendar Year (Jan - Dec), 2018",Dera Bassi,"Winsome Yarns Ltd., Barwala Road",109.0,5.0,9.0,6.0
345,India,3,Punjab,2018,"Calendar Year (Jan - Dec), 2018",Fatehpur (Samana),"Baba Banda Singh Bahadur College, Vill:Fatehpur, Teh:Samana",33.0,4.0,7.0,5.0
346,India,3,Punjab,2018,"Calendar Year (Jan - Dec), 2018",Gobindgarh,"Modi Oil and General Mills, Mandi",132.0,6.0,9.0,7.0
347,India,3,Punjab,2018,"Calendar Year (Jan - Dec), 2018",Gobindgarh,"Raj Steel Rolling Mills, Mandi",118.0,6.0,9.0,7.0
348,India,3,Punjab,2018,"Calendar Year (Jan - Dec), 2018",Gobindgarh,"United Rolling Mills, Mandi Gobindgarh",117.0,6.0,9.0,7.0
349,India,3,Punjab,2018,"Calendar Year (Jan - Dec), 2018",Guru Ki Dhab (Kotkapura),"Vil:Guru Ki Dhab / Basti Himmatpura, Teh:Kotkapura",5.0,4.0,5.0,5.0
350,India,3,Punjab,2018,"Calendar Year (Jan - Dec), 2018",Jaito Sarja (Batala),"Royal Nursing College, Vill: Jaito Sarja, Teh: Batala",96.0,3.0,11.0,7.0
351,India,3,Punjab,2018,"Calendar Year (Jan - Dec), 2018",Jalandhar,Focal Point,114.0,9.0,17.0,12.0
352,India,3,Punjab,2018,"Calendar Year (Jan - Dec), 2018",Jalandhar,Municipal Council Tubewell No. 27,106.0,9.0,15.0,11.0
353,India,3,Punjab,2018,"Calendar Year (Jan - Dec), 2018",Jalandhar,"Punjab Maltex , Kapurthala Road",107.0,8.0,14.0,10.0
354,India,3,Punjab,2018,"Calendar Year (Jan - Dec), 2018",Jalandhar,Regional Office,119.0,9.0,14.0,11.0
355,India,3,Punjab,2018,"Calendar Year (Jan - Dec), 2018",Khanna,"AS School, Khanna",123.0,4.0,11.0,8.0
356,India,3,Punjab,2018,"Calendar Year (Jan - Dec), 2018",Khanna,"Markfed Vanaspati, Khanna",57.0,7.0,12.0,9.0
357,India,3,Punjab,2018,"Calendar Year (Jan - Dec), 2018",Kharaori (Sirhind),"Vill:Kharaori, Teh:Sirhind",116.0,4.0,6.0,5.0
358,India,3,Punjab,2018,"Calendar Year (Jan - Dec), 2018",Kotladoom (Ajnala),"Satyam College, Ramtirath Road, Vill: Kotladoom, Teh: Ajnala",65.0,6.0,9.0,7.0
359,India,3,Punjab,2018,"Calendar Year (Jan - Dec), 2018",Lakho ke Behram (Ferozpur),"Vill:Lakho ke Behram, Teh:Ferozpur",9.0,4.0,7.0,5.0
360,India,3,Punjab,2018,"Calendar Year (Jan - Dec), 2018",Ludhiana,Bharat Nagar Chowk / RO Gill Road,131.0,4.0,17.0,8.0
361,India,3,Punjab,2018,"Calendar Year (Jan - Dec), 2018",Ludhiana,"Ludhiana Coop. Milk Producer, Ferozpur Rd",141.0,5.0,14.0,9.0
