srcStateName,srcYear,srcMonth,srcCalendarDay,YearCode,Year,MonthCode,Country,Month,DayCode,StateCode,CalendarDay,StateName,TotalPopulation,TotalPopulationUrban,TotalPopulationRural,TotalPopulationMale,TotalPopulationMaleUrban,TotalPopulationMaleRural,TotalPopulationFemale,TotalPopulationFemaleUrban,TotalPopulationFemaleRural,NumberOfHouseholds,NumberOfHouseholdsUrban,NumberOfHouseholdsRural,LandAreaUrban,LandAreaRural,LandArea,LandAreaMappingError%,LandAreaUrbanMappingError%,LandAreaRuralMappingError%,TotalPopulationMappingError%,TotalPopulationUrbanMappingError%,TotalPopulationRuralMappingError%,TotalPopulationMaleMappingError%,TotalPopulationMaleUrbanMappingError%,TotalPopulationMaleRuralMappingError%,TotalPopulationFeMaleMappingError%,TotalPopulationFeMaleUrbanMappingError%,TotalPopulationFeMaleRuralMappingError%,NumberOfHouseholdsMappingError%,NumberOfHouseholdsUrbanMappingError%,NumberOfHouseholdsRuralMappingError%,NumberOfChildren,NumberOfParents,WeighingRatio_TotalPopulation,WeighingRatio_Percentage_TotalPopulation,WeighingRatio_TotalPopulationUrban,WeighingRatio_Percentage_TotalPopulationUrban,WeighingRatio_TotalPopulationRural,WeighingRatio_Percentage_TotalPopulationRural,WeighingRatio_TotalPopulationMale,WeighingRatio_Percentage_TotalPopulationMale,WeighingRatio_TotalPopulationMaleUrban,WeighingRatio_Percentage_TotalPopulationMaleUrban,WeighingRatio_TotalPopulationMaleRural,WeighingRatio_Percentage_TotalPopulationMaleRural,WeighingRatio_TotalPopulationFemale,WeighingRatio_Percentage_TotalPopulationFemale,WeighingRatio_TotalPopulationFemaleUrban,WeighingRatio_Percentage_TotalPopulationFemaleUrban,WeighingRatio_TotalPopulationFemaleRural,WeighingRatio_Percentage_TotalPopulationFemaleRural,WeighingRatio_NumberOfHouseholds,WeighingRatio_Percentage_NumberOfHouseholds,WeighingRatio_NumberOfHouseholdsUrban,WeighingRatio_Percentage_NumberOfHouseholdsUrban,WeighingRatio_NumberOfHouseholdsRural,WeighingRatio_Percentage_NumberOfHouseholdsRural,WeighingRatio_LandAreaUrban,WeighingRatio_Percentage_LandAreaUrban,WeighingRatio_LandAreaRural,WeighingRatio_Percentage_LandAreaRural,WeighingRatio_LandArea,WeighingRatio_Percentage_LandArea
Bihar,2020,Jan - 2020,10-Jan-2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",20200110,10,2020-01-10,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2020,Jan - 2020,11-Jan-2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",20200111,10,2020-01-11,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2020,Jan - 2020,12-Jan-2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",20200112,10,2020-01-12,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2020,Jan - 2020,13-Jan-2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",20200113,10,2020-01-13,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2020,Jan - 2020,14-Jan-2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",20200114,10,2020-01-14,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2020,Jan - 2020,15-Jan-2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",20200115,10,2020-01-15,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2020,Jan - 2020,16-Jan-2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",20200116,10,2020-01-16,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2020,Jan - 2020,17-Jan-2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",20200117,10,2020-01-17,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2020,Jan - 2020,18-Jan-2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",20200118,10,2020-01-18,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2020,Jan - 2020,19-Jan-2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",20200119,10,2020-01-19,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2020,Jan - 2020,1-Jan-2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",20200101,10,2020-01-01,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2020,Jan - 2020,20-Jan-2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",20200120,10,2020-01-20,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2020,Jan - 2020,21-Jan-2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",20200121,10,2020-01-21,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2020,Jan - 2020,22-Jan-2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",20200122,10,2020-01-22,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2020,Jan - 2020,23-Jan-2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",20200123,10,2020-01-23,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2020,Jan - 2020,24-Jan-2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",20200124,10,2020-01-24,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2020,Jan - 2020,25-Jan-2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",20200125,10,2020-01-25,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2020,Jan - 2020,26-Jan-2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",20200126,10,2020-01-26,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2020,Jan - 2020,27-Jan-2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",20200127,10,2020-01-27,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2020,Jan - 2020,28-Jan-2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",20200128,10,2020-01-28,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2020,Jan - 2020,29-Jan-2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",20200129,10,2020-01-29,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2020,Jan - 2020,2-Jan-2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",20200102,10,2020-01-02,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2020,Jan - 2020,30-Jan-2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",20200130,10,2020-01-30,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2020,Jan - 2020,31-Jan-2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",20200131,10,2020-01-31,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2020,Jan - 2020,3-Jan-2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",20200103,10,2020-01-03,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2020,Jan - 2020,4-Jan-2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",20200104,10,2020-01-04,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2020,Jan - 2020,5-Jan-2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",20200105,10,2020-01-05,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2020,Jan - 2020,6-Jan-2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",20200106,10,2020-01-06,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2020,Jan - 2020,7-Jan-2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",20200107,10,2020-01-07,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2020,Jan - 2020,8-Jan-2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",20200108,10,2020-01-08,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2020,Jan - 2020,9-Jan-2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",20200109,10,2020-01-09,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sikkim,2020,Dec - 2020,10-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201210,11,2020-12-10,SIKKIM,610577,153578,456999,323070,80273,242797,287507,73305,214202,129006,35718,93288,3824.1,649873,653697.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sikkim,2020,Dec - 2020,11-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201211,11,2020-12-11,SIKKIM,610577,153578,456999,323070,80273,242797,287507,73305,214202,129006,35718,93288,3824.1,649873,653697.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sikkim,2020,Dec - 2020,12-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201212,11,2020-12-12,SIKKIM,610577,153578,456999,323070,80273,242797,287507,73305,214202,129006,35718,93288,3824.1,649873,653697.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sikkim,2020,Dec - 2020,13-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201213,11,2020-12-13,SIKKIM,610577,153578,456999,323070,80273,242797,287507,73305,214202,129006,35718,93288,3824.1,649873,653697.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sikkim,2020,Dec - 2020,14-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201214,11,2020-12-14,SIKKIM,610577,153578,456999,323070,80273,242797,287507,73305,214202,129006,35718,93288,3824.1,649873,653697.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sikkim,2020,Dec - 2020,15-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201215,11,2020-12-15,SIKKIM,610577,153578,456999,323070,80273,242797,287507,73305,214202,129006,35718,93288,3824.1,649873,653697.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sikkim,2020,Dec - 2020,16-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201216,11,2020-12-16,SIKKIM,610577,153578,456999,323070,80273,242797,287507,73305,214202,129006,35718,93288,3824.1,649873,653697.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sikkim,2020,Dec - 2020,17-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201217,11,2020-12-17,SIKKIM,610577,153578,456999,323070,80273,242797,287507,73305,214202,129006,35718,93288,3824.1,649873,653697.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sikkim,2020,Dec - 2020,18-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201218,11,2020-12-18,SIKKIM,610577,153578,456999,323070,80273,242797,287507,73305,214202,129006,35718,93288,3824.1,649873,653697.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sikkim,2020,Dec - 2020,19-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201219,11,2020-12-19,SIKKIM,610577,153578,456999,323070,80273,242797,287507,73305,214202,129006,35718,93288,3824.1,649873,653697.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sikkim,2020,Dec - 2020,1-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201201,11,2020-12-01,SIKKIM,610577,153578,456999,323070,80273,242797,287507,73305,214202,129006,35718,93288,3824.1,649873,653697.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sikkim,2020,Dec - 2020,20-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201220,11,2020-12-20,SIKKIM,610577,153578,456999,323070,80273,242797,287507,73305,214202,129006,35718,93288,3824.1,649873,653697.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sikkim,2020,Dec - 2020,21-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201221,11,2020-12-21,SIKKIM,610577,153578,456999,323070,80273,242797,287507,73305,214202,129006,35718,93288,3824.1,649873,653697.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sikkim,2020,Dec - 2020,22-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201222,11,2020-12-22,SIKKIM,610577,153578,456999,323070,80273,242797,287507,73305,214202,129006,35718,93288,3824.1,649873,653697.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sikkim,2020,Dec - 2020,23-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201223,11,2020-12-23,SIKKIM,610577,153578,456999,323070,80273,242797,287507,73305,214202,129006,35718,93288,3824.1,649873,653697.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sikkim,2020,Dec - 2020,24-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201224,11,2020-12-24,SIKKIM,610577,153578,456999,323070,80273,242797,287507,73305,214202,129006,35718,93288,3824.1,649873,653697.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sikkim,2020,Dec - 2020,25-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201225,11,2020-12-25,SIKKIM,610577,153578,456999,323070,80273,242797,287507,73305,214202,129006,35718,93288,3824.1,649873,653697.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sikkim,2020,Dec - 2020,26-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201226,11,2020-12-26,SIKKIM,610577,153578,456999,323070,80273,242797,287507,73305,214202,129006,35718,93288,3824.1,649873,653697.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sikkim,2020,Dec - 2020,27-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201227,11,2020-12-27,SIKKIM,610577,153578,456999,323070,80273,242797,287507,73305,214202,129006,35718,93288,3824.1,649873,653697.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sikkim,2020,Dec - 2020,28-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201228,11,2020-12-28,SIKKIM,610577,153578,456999,323070,80273,242797,287507,73305,214202,129006,35718,93288,3824.1,649873,653697.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sikkim,2020,Dec - 2020,29-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201229,11,2020-12-29,SIKKIM,610577,153578,456999,323070,80273,242797,287507,73305,214202,129006,35718,93288,3824.1,649873,653697.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sikkim,2020,Dec - 2020,2-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201202,11,2020-12-02,SIKKIM,610577,153578,456999,323070,80273,242797,287507,73305,214202,129006,35718,93288,3824.1,649873,653697.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sikkim,2020,Dec - 2020,30-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201230,11,2020-12-30,SIKKIM,610577,153578,456999,323070,80273,242797,287507,73305,214202,129006,35718,93288,3824.1,649873,653697.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sikkim,2020,Dec - 2020,31-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201231,11,2020-12-31,SIKKIM,610577,153578,456999,323070,80273,242797,287507,73305,214202,129006,35718,93288,3824.1,649873,653697.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
