ROWID,Country,State lgd code,State,Yearcode,Year,Monthcode,Month,Calendardaycode,Calendar day,City,Quality of air,Index value of air
18420,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201112,2020-11-12,Sangareddy,Satisfactory,73
18421,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201112,2020-11-12,Warangal,,
18422,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201113,2020-11-13,Karimnagar,,
18423,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201113,2020-11-13,Khammam,,
18424,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201113,2020-11-13,Kothur,,
18425,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201113,2020-11-13,Nalgonda,,
18426,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201113,2020-11-13,Nizamabad,,
18427,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201113,2020-11-13,Patencheru,,
18428,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201113,2020-11-13,Ramagundum,,
18429,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201113,2020-11-13,Sangareddy,,
18430,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201113,2020-11-13,Warangal,,
18431,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201114,2020-11-14,Karimnagar,,
18432,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201114,2020-11-14,Khammam,,
18433,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201114,2020-11-14,Kothur,,
18434,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201114,2020-11-14,Nalgonda,,
18435,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201114,2020-11-14,Nizamabad,,
18436,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201114,2020-11-14,Patencheru,,
18437,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201114,2020-11-14,Ramagundum,,
18438,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201114,2020-11-14,Sangareddy,,
18439,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201114,2020-11-14,Warangal,,
18440,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201115,2020-11-15,Karimnagar,,
18441,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201115,2020-11-15,Khammam,,
18442,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201115,2020-11-15,Kothur,,
18443,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201115,2020-11-15,Nalgonda,,
18444,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201115,2020-11-15,Nizamabad,,
18445,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201115,2020-11-15,Patencheru,,
18446,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201115,2020-11-15,Ramagundum,,
18447,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201115,2020-11-15,Sangareddy,,
18448,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201115,2020-11-15,Warangal,,
18449,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201116,2020-11-16,Karimnagar,,
18450,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201116,2020-11-16,Khammam,,
18451,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201116,2020-11-16,Kothur,,
18452,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201116,2020-11-16,Nalgonda,,
18453,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201116,2020-11-16,Nizamabad,,
18454,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201116,2020-11-16,Patencheru,,
18455,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201116,2020-11-16,Ramagundum,,
18456,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201116,2020-11-16,Sangareddy,,
18457,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201116,2020-11-16,Warangal,,
18458,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201117,2020-11-17,Karimnagar,,
18459,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201117,2020-11-17,Khammam,,
18460,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201117,2020-11-17,Kothur,,
18461,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201117,2020-11-17,Nalgonda,,
18462,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201117,2020-11-17,Nizamabad,,
18463,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201117,2020-11-17,Patencheru,,
18464,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201117,2020-11-17,Ramagundum,,
18465,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201117,2020-11-17,Sangareddy,,
18466,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201117,2020-11-17,Warangal,,
18467,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201118,2020-11-18,Karimnagar,,
18468,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201118,2020-11-18,Khammam,Satisfactory,82
18469,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201118,2020-11-18,Kothur,,
18470,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201118,2020-11-18,Nalgonda,Satisfactory,60
18471,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201118,2020-11-18,Nizamabad,Satisfactory,63
18472,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201118,2020-11-18,Patencheru,Satisfactory,86
18473,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201118,2020-11-18,Ramagundum,,
18474,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201118,2020-11-18,Sangareddy,Satisfactory,67
18475,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201118,2020-11-18,Warangal,,
18476,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201119,2020-11-19,Karimnagar,,
18477,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201119,2020-11-19,Khammam,,
18478,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201119,2020-11-19,Kothur,,
18479,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201119,2020-11-19,Nalgonda,,
18480,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201119,2020-11-19,Nizamabad,,
18481,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201119,2020-11-19,Patencheru,,
18482,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201119,2020-11-19,Ramagundum,,
18483,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201119,2020-11-19,Sangareddy,,
18484,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201119,2020-11-19,Warangal,,
18485,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201120,2020-11-20,Karimnagar,,
18486,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201120,2020-11-20,Khammam,,
18487,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201120,2020-11-20,Kothur,,
18488,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201120,2020-11-20,Nalgonda,,
18489,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201120,2020-11-20,Nizamabad,,
18490,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201120,2020-11-20,Patencheru,,
18491,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201120,2020-11-20,Ramagundum,,
18492,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201120,2020-11-20,Sangareddy,,
18493,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201120,2020-11-20,Warangal,,
18494,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201121,2020-11-21,Karimnagar,,
18495,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201121,2020-11-21,Khammam,Satisfactory,91
18496,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201121,2020-11-21,Kothur,,
18497,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201121,2020-11-21,Nalgonda,Satisfactory,56
18498,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201121,2020-11-21,Nizamabad,Satisfactory,64
18499,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201121,2020-11-21,Patencheru,Satisfactory,80
18500,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201121,2020-11-21,Ramagundum,,
18501,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201121,2020-11-21,Sangareddy,Moderate,107
18502,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201121,2020-11-21,Warangal,,
18503,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201122,2020-11-22,Karimnagar,,
18504,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201122,2020-11-22,Khammam,,
18505,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201122,2020-11-22,Kothur,,
18506,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201122,2020-11-22,Nalgonda,,
18507,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201122,2020-11-22,Nizamabad,,
18508,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201122,2020-11-22,Patencheru,,
18509,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201122,2020-11-22,Ramagundum,,
18510,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201122,2020-11-22,Sangareddy,,
18511,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201122,2020-11-22,Warangal,,
18512,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201123,2020-11-23,Karimnagar,,
18513,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201123,2020-11-23,Khammam,Satisfactory,86
18514,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201123,2020-11-23,Kothur,,
18515,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201123,2020-11-23,Nalgonda,,
18516,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201123,2020-11-23,Nizamabad,,
18517,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201123,2020-11-23,Patencheru,,
18518,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201123,2020-11-23,Ramagundum,,
18519,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201123,2020-11-23,Sangareddy,,
18520,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201123,2020-11-23,Warangal,,
18521,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201124,2020-11-24,Karimnagar,Moderate,101
18522,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201124,2020-11-24,Khammam,Satisfactory,86
18523,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201124,2020-11-24,Kothur,Moderate,108
18524,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201124,2020-11-24,Nalgonda,Good,49
18525,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201124,2020-11-24,Nizamabad,Satisfactory,63
18526,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201124,2020-11-24,Patencheru,Satisfactory,86
18527,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201124,2020-11-24,Ramagundum,Moderate,109
18528,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201124,2020-11-24,Sangareddy,Moderate,193
18529,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201124,2020-11-24,Warangal,Satisfactory,88
18530,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201125,2020-11-25,Karimnagar,,
18531,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201125,2020-11-25,Khammam,,
18532,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201125,2020-11-25,Kothur,,
18533,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201125,2020-11-25,Nalgonda,,
18534,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201125,2020-11-25,Nizamabad,,
18535,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201125,2020-11-25,Patencheru,,
18536,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201125,2020-11-25,Ramagundum,,
18537,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201125,2020-11-25,Sangareddy,,
18538,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201125,2020-11-25,Warangal,,
18539,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201126,2020-11-26,Karimnagar,,
18540,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201126,2020-11-26,Khammam,,
18541,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201126,2020-11-26,Kothur,,
18542,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201126,2020-11-26,Nalgonda,,
18543,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201126,2020-11-26,Nizamabad,,
18544,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201126,2020-11-26,Patencheru,,
18545,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201126,2020-11-26,Ramagundum,,
18546,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201126,2020-11-26,Sangareddy,,
18547,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201126,2020-11-26,Warangal,,
18548,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201127,2020-11-27,Karimnagar,Moderate,110
18549,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201127,2020-11-27,Khammam,,
18550,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201127,2020-11-27,Kothur,Moderate,113
18551,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201127,2020-11-27,Nalgonda,,
18552,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201127,2020-11-27,Nizamabad,Satisfactory,64
18553,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201127,2020-11-27,Patencheru,Satisfactory,80
18554,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201127,2020-11-27,Ramagundum,Moderate,114
18555,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201127,2020-11-27,Sangareddy,Moderate,113
18556,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201127,2020-11-27,Warangal,Satisfactory,83
18557,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201128,2020-11-28,Karimnagar,,
18558,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201128,2020-11-28,Khammam,Satisfactory,87
18559,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201128,2020-11-28,Kothur,,
18560,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201128,2020-11-28,Nalgonda,,
18561,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201128,2020-11-28,Nizamabad,,
18562,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201128,2020-11-28,Patencheru,,
18563,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201128,2020-11-28,Ramagundum,,
18564,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201128,2020-11-28,Sangareddy,,
18565,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201128,2020-11-28,Warangal,,
18566,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201129,2020-11-29,Karimnagar,Moderate,110
18567,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201129,2020-11-29,Khammam,Satisfactory,75
18568,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201129,2020-11-29,Kothur,Moderate,112
18569,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201129,2020-11-29,Nalgonda,Satisfactory,57
18570,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201129,2020-11-29,Nizamabad,Satisfactory,60
18571,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201129,2020-11-29,Patencheru,Satisfactory,82
18572,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201129,2020-11-29,Ramagundum,Moderate,106
18573,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201129,2020-11-29,Sangareddy,Satisfactory,69
18574,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201129,2020-11-29,Warangal,Satisfactory,87
18575,India,36,Telangana,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201130,2020-11-30,Karimnagar,,
