srcStateName,srcYear,srcMonth,srcCalendarDay,City,Index Value of air,Quality of air,YearCode,Year,MonthCode,Month,DayCode,CalendarDay
Kerala,2020,Nov - 2020,11-Nov-2020,Wayanad,19,Good,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Kerala,2020,Nov - 2020,11-Nov-2020,Pathanamthitta,32,Good,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Kerala,2020,Nov - 2020,11-Nov-2020,Palakkad,88,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Kerala,2020,Nov - 2020,11-Nov-2020,Mallappuram,31,Good,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Jammu & Kashmir,2020,Nov - 2020,11-Nov-2020,Pulwama,,,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Odisha,2020,Nov - 2020,11-Nov-2020,Paradeep,,,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Jammu & Kashmir,2020,Nov - 2020,11-Nov-2020,Jammu,144,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Himachal Pradesh,2020,Nov - 2020,11-Nov-2020,Vashisht,,,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Himachal Pradesh,2020,Nov - 2020,11-Nov-2020,Una,61,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Odisha,2020,Nov - 2020,11-Nov-2020,Konark,,,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Odisha,2020,Nov - 2020,11-Nov-2020,Kalinga Nagar,,,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Maharashtra,2020,Nov - 2020,11-Nov-2020,Badlapur,77,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Jharkhand,2020,Nov - 2020,11-Nov-2020,Dhanbad,,,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
West Bengal,2020,Nov - 2020,11-Nov-2020,Raniganj,104,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
West Bengal,2020,Nov - 2020,11-Nov-2020,Rishra,,,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
West Bengal,2020,Nov - 2020,11-Nov-2020,Sankrail,,,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Himachal Pradesh,2020,Nov - 2020,11-Nov-2020,Sunder Nagar,75,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Himachal Pradesh,2020,Nov - 2020,11-Nov-2020,Shimla,69,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Goa,2020,Nov - 2020,11-Nov-2020,Assanora,,,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Goa,2020,Nov - 2020,11-Nov-2020,Cuncolim,70,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Goa,2020,Nov - 2020,11-Nov-2020,Codli,56,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Goa,2020,Nov - 2020,11-Nov-2020,Bicholim,,,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
West Bengal,2020,Nov - 2020,11-Nov-2020,Uluberia,126,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Kerala,2020,Nov - 2020,11-Nov-2020,Alappuzha,60,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Maharashtra,2020,Nov - 2020,11-Nov-2020,Amravati,64,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Karnataka,2020,Nov - 2020,11-Nov-2020,Tumkuru,38,Good,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Odisha,2020,Nov - 2020,11-Nov-2020,Sambalpur,,,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Pondicherry,2020,Nov - 2020,11-Nov-2020,Karaikal,,,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Sikkim,2020,Nov - 2020,11-Nov-2020,Namchi,,,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Punjab,2020,Nov - 2020,11-Nov-2020,Aspal Khurd (Tapa),,,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
West Bengal,2020,Nov - 2020,11-Nov-2020,Barrckpore,70,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
West Bengal,2020,Nov - 2020,11-Nov-2020,Baruipur,,,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
West Bengal,2020,Nov - 2020,11-Nov-2020,Bolpur,,,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
West Bengal,2020,Nov - 2020,11-Nov-2020,Chinsura,,,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
West Bengal,2020,Nov - 2020,11-Nov-2020,Coochbihar,110,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
West Bengal,2020,Nov - 2020,11-Nov-2020,Dankuni,,,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Goa,2020,Nov - 2020,11-Nov-2020,Amona,,,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Dadara & Nagar Haveli and Daman & Diu,2020,Nov - 2020,11-Nov-2020,Silvasa,,,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Telangana,2020,Nov - 2020,11-Nov-2020,Nalgonda,,,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Punjab,2020,Nov - 2020,11-Nov-2020,Bara Pind (Goraya),167,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Punjab,2020,Nov - 2020,11-Nov-2020,Changal (Sangrur),,,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Punjab,2020,Nov - 2020,11-Nov-2020,Dera Bassi,108,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Sikkim,2020,Nov - 2020,11-Nov-2020,Pelling,,,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Sikkim,2020,Nov - 2020,11-Nov-2020,Rangpo,,,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Sikkim,2020,Nov - 2020,11-Nov-2020,Singtam,,,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Tamilnadu,2020,Nov - 2020,11-Nov-2020,Cuddalore,81,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Tamilnadu,2020,Nov - 2020,11-Nov-2020,Madurai,61,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Uttar Pradesh,2020,Nov - 2020,11-Nov-2020,Jhansi,128,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Gujarat,2020,Nov - 2020,11-Nov-2020,Surat,99,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Gujarat,2020,Nov - 2020,11-Nov-2020,Rajkot,,,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Gujarat,2020,Nov - 2020,11-Nov-2020,Jamnagar,,,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Uttar Pradesh,2020,Nov - 2020,11-Nov-2020,Khurja,226,Poor,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Uttar Pradesh,2020,Nov - 2020,11-Nov-2020,Mathura,,,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Maharashtra,2020,Nov - 2020,11-Nov-2020,Pimpri-Chinchwad,140,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Maharashtra,2020,Nov - 2020,11-Nov-2020,Latur,51,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Maharashtra,2020,Nov - 2020,11-Nov-2020,Kolhapur,42,Good,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Maharashtra,2020,Nov - 2020,11-Nov-2020,Jalna,93,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Maharashtra,2020,Nov - 2020,11-Nov-2020,Jalgaon,55,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Maharashtra,2020,Nov - 2020,11-Nov-2020,Bhiwandi,67,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Assam,2020,Nov - 2020,11-Nov-2020,Nalbari,,,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Assam,2020,Nov - 2020,11-Nov-2020,North Lakhimpur,,,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Karnataka,2020,Nov - 2020,11-Nov-2020,Mandya,,,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Goa,2020,Nov - 2020,11-Nov-2020,Vasco,77,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Odisha,2020,Nov - 2020,11-Nov-2020,Bhubaneshwar,,,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Odisha,2020,Nov - 2020,11-Nov-2020,Cuttack,,,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Uttar Pradesh,2020,Nov - 2020,11-Nov-2020,Raibareli,119,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Goa,2020,Nov - 2020,11-Nov-2020,Panaji,72,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Goa,2020,Nov - 2020,11-Nov-2020,Ponda,,,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Goa,2020,Nov - 2020,11-Nov-2020,Sanguem,58,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Goa,2020,Nov - 2020,11-Nov-2020,Tilamol,,,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Goa,2020,Nov - 2020,11-Nov-2020,Tuem,,,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Sikkim,2020,Nov - 2020,11-Nov-2020,Gangtok,,,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Sikkim,2020,Nov - 2020,11-Nov-2020,Chungthang,,,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Rajasthan,2020,Nov - 2020,11-Nov-2020,Chittorgargh,115,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Rajasthan,2020,Nov - 2020,11-Nov-2020,Bharatpur,248,Poor,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Chattisgarh,2020,Nov - 2020,11-Nov-2020,Bilaspur,,,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Jharkhand,2020,Nov - 2020,11-Nov-2020,Jamshedpur,,,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Punjab,2020,Nov - 2020,11-Nov-2020,Rakhra (Patiala),,,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Uttar Pradesh,2020,Nov - 2020,11-Nov-2020,Gorakhpur,,,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Jharkhand,2020,Nov - 2020,11-Nov-2020,Saraikela,,,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
West Bengal,2020,Nov - 2020,11-Nov-2020,Bardhaman,,,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
West Bengal,2020,Nov - 2020,11-Nov-2020,Barasat,77,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Karnataka,2020,Nov - 2020,11-Nov-2020,Chitradurga,,,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Meghalaya,2020,Nov - 2020,11-Nov-2020,Nongstoin,31,Good,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Meghalaya,2020,Nov - 2020,11-Nov-2020,Tura,37,Good,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Meghalaya,2020,Nov - 2020,11-Nov-2020,Umaim,61,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Mizoram,2020,Nov - 2020,11-Nov-2020,Champhai,24,Good,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Mizoram,2020,Nov - 2020,11-Nov-2020,Kolasib,,,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201111,2020-11-11
Maharashtra,2020,Nov - 2020,12-Nov-2020,Ulhas Nagar,83,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201112,2020-11-12
Assam,2020,Nov - 2020,12-Nov-2020,Golaghat,,,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201112,2020-11-12
Andhra Pradesh,2020,Nov - 2020,12-Nov-2020,Anatapur,52,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201112,2020-11-12
Andhra Pradesh,2020,Nov - 2020,12-Nov-2020,Chittor,29,Good,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201112,2020-11-12
Andhra Pradesh,2020,Nov - 2020,12-Nov-2020,Eluru,57,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201112,2020-11-12
Andhra Pradesh,2020,Nov - 2020,12-Nov-2020,Guntur,51,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201112,2020-11-12
Andhra Pradesh,2020,Nov - 2020,12-Nov-2020,Kadapa,46,Good,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201112,2020-11-12
Andhra Pradesh,2020,Nov - 2020,12-Nov-2020,Kakinada,29,Good,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201112,2020-11-12
Andhra Pradesh,2020,Nov - 2020,12-Nov-2020,Kurnool,47,Good,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201112,2020-11-12
Andhra Pradesh,2020,Nov - 2020,12-Nov-2020,Nellore,40,Good,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201112,2020-11-12
Andhra Pradesh,2020,Nov - 2020,12-Nov-2020,Ongole,,,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201112,2020-11-12
Andhra Pradesh,2020,Nov - 2020,12-Nov-2020,Srikakulam,29,Good,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201112,2020-11-12
Andhra Pradesh,2020,Nov - 2020,12-Nov-2020,Vizianagaram,70,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201112,2020-11-12
Arunachal Pradesh,2020,Nov - 2020,12-Nov-2020,Itanagar,82,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201112,2020-11-12
Assam,2020,Nov - 2020,12-Nov-2020,Bongaigaon,43,Good,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201112,2020-11-12
