ROWID,Country,State lgd code,State,Yearcode,Year,Monthcode,Month,Name of the fertilizer used,Required fertilizer quantity,Available fertilizer quantity
171,India,1,Jammu And Kashmir,2014,"Financial Year (Apr - Mar), 2014",201407,"October, 2014",UREA,0.00000000000000000,5971.61784355389965640
172,India,1,Jammu And Kashmir,2014,"Financial Year (Apr - Mar), 2014",201408,"November, 2014",Diammonium Phosphate,0.00000000000000000,6173.09140573634586740
173,India,1,Jammu And Kashmir,2014,"Financial Year (Apr - Mar), 2014",201408,"November, 2014",Monoammonium Phosphate,0.00000000000000000,0.00000000000000000
174,India,1,Jammu And Kashmir,2014,"Financial Year (Apr - Mar), 2014",201408,"November, 2014",Muriate of Potash (MOP) or Potassium Chloride,0.00000000000000000,588.71257830938519960
175,India,1,Jammu And Kashmir,2014,"Financial Year (Apr - Mar), 2014",201408,"November, 2014","nitrogen, phosphorus, and potassium",0.00000000000000000,0.00000000000000000
176,India,1,Jammu And Kashmir,2014,"Financial Year (Apr - Mar), 2014",201408,"November, 2014",Single super Phosphate,0.00000000000000000,0.00000000000000000
177,India,1,Jammu And Kashmir,2014,"Financial Year (Apr - Mar), 2014",201408,"November, 2014",Triple superphosphate,0.00000000000000000,0.00000000000000000
178,India,1,Jammu And Kashmir,2014,"Financial Year (Apr - Mar), 2014",201408,"November, 2014",UREA,0.00000000000000000,2585.39851054365237060
179,India,1,Jammu And Kashmir,2014,"Financial Year (Apr - Mar), 2014",201409,"December, 2014",Diammonium Phosphate,1463.48834515094100000,2747.84571685540682160
180,India,1,Jammu And Kashmir,2014,"Financial Year (Apr - Mar), 2014",201409,"December, 2014",Monoammonium Phosphate,0.00000000000000000,0.00000000000000000
181,India,1,Jammu And Kashmir,2014,"Financial Year (Apr - Mar), 2014",201409,"December, 2014",Muriate of Potash (MOP) or Potassium Chloride,292.69766903018820000,2552.47002277775619810
182,India,1,Jammu And Kashmir,2014,"Financial Year (Apr - Mar), 2014",201409,"December, 2014","nitrogen, phosphorus, and potassium",0.00000000000000000,0.00000000000000000
183,India,1,Jammu And Kashmir,2014,"Financial Year (Apr - Mar), 2014",201409,"December, 2014",Triple superphosphate,0.00000000000000000,0.00000000000000000
184,India,1,Jammu And Kashmir,2014,"Financial Year (Apr - Mar), 2014",201409,"December, 2014",UREA,4878.29448383647000000,4722.14027740886459530
185,India,1,Jammu And Kashmir,2014,"Financial Year (Apr - Mar), 2014",201410,"January, 2015",Diammonium Phosphate,5600.28206744426756000,5840.09902426966842520
186,India,1,Jammu And Kashmir,2014,"Financial Year (Apr - Mar), 2014",201410,"January, 2015",Monoammonium Phosphate,0.00000000000000000,0.00000000000000000
187,India,1,Jammu And Kashmir,2014,"Financial Year (Apr - Mar), 2014",201410,"January, 2015",Muriate of Potash (MOP) or Potassium Chloride,2156.20616185571974000,2465.53881507579030270
188,India,1,Jammu And Kashmir,2014,"Financial Year (Apr - Mar), 2014",201410,"January, 2015","nitrogen, phosphorus, and potassium",0.00000000000000000,0.00000000000000000
189,India,1,Jammu And Kashmir,2014,"Financial Year (Apr - Mar), 2014",201410,"January, 2015",Single super Phosphate,848.82324018754578000,0.00000000000000000
190,India,1,Jammu And Kashmir,2014,"Financial Year (Apr - Mar), 2014",201410,"January, 2015",Triple superphosphate,0.00000000000000000,0.00000000000000000
191,India,1,Jammu And Kashmir,2014,"Financial Year (Apr - Mar), 2014",201410,"January, 2015",UREA,7268.65878091634030000,3847.85234001569244190
192,India,1,Jammu And Kashmir,2014,"Financial Year (Apr - Mar), 2014",201411,"February, 2015",Diammonium Phosphate,8097.96884316854020000,5256.60622105798824850
193,India,1,Jammu And Kashmir,2014,"Financial Year (Apr - Mar), 2014",201411,"February, 2015",Monoammonium Phosphate,0.00000000000000000,0.00000000000000000
194,India,1,Jammu And Kashmir,2014,"Financial Year (Apr - Mar), 2014",201411,"February, 2015",Muriate of Potash (MOP) or Potassium Chloride,3453.83249455622076000,2330.70275554255027190
195,India,1,Jammu And Kashmir,2014,"Financial Year (Apr - Mar), 2014",201411,"February, 2015","nitrogen, phosphorus, and potassium",0.00000000000000000,0.00000000000000000
196,India,1,Jammu And Kashmir,2014,"Financial Year (Apr - Mar), 2014",201411,"February, 2015",Single super Phosphate,1229.33020992679044000,0.00000000000000000
197,India,1,Jammu And Kashmir,2014,"Financial Year (Apr - Mar), 2014",201411,"February, 2015",Triple superphosphate,0.00000000000000000,0.00000000000000000
198,India,1,Jammu And Kashmir,2014,"Financial Year (Apr - Mar), 2014",201411,"February, 2015",UREA,11824.98582881960328000,3475.49212206445468680
199,India,1,Jammu And Kashmir,2014,"Financial Year (Apr - Mar), 2014",201412,"March, 2015",Diammonium Phosphate,5141.72238596363938000,8060.84502214654466330
200,India,1,Jammu And Kashmir,2014,"Financial Year (Apr - Mar), 2014",201412,"March, 2015",Monoammonium Phosphate,0.00000000000000000,0.00000000000000000
201,India,1,Jammu And Kashmir,2014,"Financial Year (Apr - Mar), 2014",201412,"March, 2015",Muriate of Potash (MOP) or Potassium Chloride,3590.42474010364192000,2908.48795420814177870
202,India,1,Jammu And Kashmir,2014,"Financial Year (Apr - Mar), 2014",201412,"March, 2015","nitrogen, phosphorus, and potassium",0.00000000000000000,0.00000000000000000
203,India,1,Jammu And Kashmir,2014,"Financial Year (Apr - Mar), 2014",201412,"March, 2015",Single super Phosphate,780.52711741383520000,0.00000000000000000
204,India,1,Jammu And Kashmir,2014,"Financial Year (Apr - Mar), 2014",201412,"March, 2015",Triple superphosphate,0.00000000000000000,0.00000000000000000
205,India,1,Jammu And Kashmir,2014,"Financial Year (Apr - Mar), 2014",201412,"March, 2015",UREA,9093.14091787118008000,3172.35490283885644100
206,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015",Diammonium Phosphate,0.00000000000000000,9366.81323841440604700
207,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015",Monoammonium Phosphate,0.00000000000000000,0.00000000000000000
208,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015",Muriate of Potash (MOP) or Potassium Chloride,0.00000000000000000,5635.25943889337504990
209,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015","nitrogen, phosphorus, and potassium",0.00000000000000000,0.00000000000000000
210,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015",Single super Phosphate,0.00000000000000000,0.00000000000000000
211,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015",Triple superphosphate,0.00000000000000000,0.00000000000000000
212,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015",UREA,0.00000000000000000,753.11110241467423860
213,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015",Diammonium Phosphate,0.00000000000000000,6836.53945553810578740
214,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015",Monoammonium Phosphate,0.00000000000000000,0.00000000000000000
215,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015",Muriate of Potash (MOP) or Potassium Chloride,0.00000000000000000,4412.46614357492547970
216,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015","nitrogen, phosphorus, and potassium",0.00000000000000000,0.00000000000000000
217,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015",Single super Phosphate,0.00000000000000000,0.00000000000000000
218,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015",Triple superphosphate,0.00000000000000000,0.00000000000000000
219,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015",UREA,0.00000000000000000,2384.80304136829672420
220,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015",Diammonium Phosphate,0.00000000000000000,3439.49030877374153820
221,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015",Monoammonium Phosphate,0.00000000000000000,0.00000000000000000
222,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015",Muriate of Potash (MOP) or Potassium Chloride,0.00000000000000000,3912.14826131265711650
223,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015","nitrogen, phosphorus, and potassium",0.00000000000000000,0.00000000000000000
224,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015",Single super Phosphate,0.00000000000000000,0.00000000000000000
225,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015",Triple superphosphate,0.00000000000000000,0.00000000000000000
226,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015",UREA,0.00000000000000000,2217.96537002108945020
227,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201507,"October, 2015",Diammonium Phosphate,0.00000000000000000,6546.91511203273456350
228,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201507,"October, 2015",Monoammonium Phosphate,0.00000000000000000,0.00000000000000000
229,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201507,"October, 2015",Muriate of Potash (MOP) or Potassium Chloride,0.00000000000000000,3719.99224159433856320
230,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201507,"October, 2015","nitrogen, phosphorus, and potassium",0.00000000000000000,65.85697553179234500
231,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201507,"October, 2015",Single super Phosphate,0.00000000000000000,0.00000000000000000
232,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201507,"October, 2015",Triple superphosphate,0.00000000000000000,0.00000000000000000
233,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201507,"October, 2015",UREA,0.00000000000000000,1805.35922257820081760
234,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201508,"November, 2015",Diammonium Phosphate,0.00000000000000000,4825.65768635587448870
235,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201508,"November, 2015",Monoammonium Phosphate,0.00000000000000000,0.00000000000000000
236,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201508,"November, 2015",Muriate of Potash (MOP) or Potassium Chloride,0.00000000000000000,3550.22759355682940720
237,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201508,"November, 2015","nitrogen, phosphorus, and potassium",0.00000000000000000,0.00000000000000000
238,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201508,"November, 2015",Single super Phosphate,0.00000000000000000,0.00000000000000000
239,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201508,"November, 2015",Triple superphosphate,0.00000000000000000,0.00000000000000000
240,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201508,"November, 2015",UREA,0.00000000000000000,537.10022267039534700
241,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201509,"December, 2015",Diammonium Phosphate,0.00000000000000000,4882.09955353386244660
242,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201509,"December, 2015",Monoammonium Phosphate,0.00000000000000000,0.00000000000000000
243,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201509,"December, 2015",Muriate of Potash (MOP) or Potassium Chloride,0.00000000000000000,544.75914501001860490
244,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201509,"December, 2015","nitrogen, phosphorus, and potassium",0.00000000000000000,0.00000000000000000
245,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201509,"December, 2015",Single super Phosphate,0.00000000000000000,0.00000000000000000
246,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201509,"December, 2015",Triple superphosphate,0.00000000000000000,0.00000000000000000
247,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201509,"December, 2015",UREA,0.00000000000000000,626.32422877976438330
248,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201510,"January, 2016",Diammonium Phosphate,0.00000000000000000,3949.71112883819793550
249,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201510,"January, 2016",Monoammonium Phosphate,0.00000000000000000,0.00000000000000000
250,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201510,"January, 2016",Muriate of Potash (MOP) or Potassium Chloride,0.00000000000000000,506.22061858771049190
251,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201510,"January, 2016","nitrogen, phosphorus, and potassium",0.00000000000000000,0.00000000000000000
252,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201510,"January, 2016",Single super Phosphate,0.00000000000000000,0.00000000000000000
253,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201510,"January, 2016",Triple superphosphate,0.00000000000000000,0.00000000000000000
254,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201510,"January, 2016",UREA,0.00000000000000000,1560.95666893799367060
255,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201511,"February, 2016",Diammonium Phosphate,0.00000000000000000,2703.16053938346475640
256,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201511,"February, 2016",Monoammonium Phosphate,0.00000000000000000,0.00000000000000000
257,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201511,"February, 2016",Muriate of Potash (MOP) or Potassium Chloride,0.00000000000000000,331.08984661798121890
258,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201511,"February, 2016","nitrogen, phosphorus, and potassium",0.00000000000000000,0.00000000000000000
259,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201511,"February, 2016",Single super Phosphate,0.00000000000000000,0.00000000000000000
260,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201511,"February, 2016",Triple superphosphate,0.00000000000000000,0.00000000000000000
261,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201511,"February, 2016",UREA,0.00000000000000000,1353.43402159559023680
262,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201512,"March, 2016",Diammonium Phosphate,0.00000000000000000,792.33259006471945740
263,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201512,"March, 2016",Monoammonium Phosphate,0.00000000000000000,0.00000000000000000
264,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201512,"March, 2016",Muriate of Potash (MOP) or Potassium Chloride,0.00000000000000000,693.20564615316238700
265,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201512,"March, 2016","nitrogen, phosphorus, and potassium",0.00000000000000000,0.00000000000000000
266,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201512,"March, 2016",Single super Phosphate,0.00000000000000000,0.00000000000000000
267,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201512,"March, 2016",Triple superphosphate,0.00000000000000000,0.00000000000000000
268,India,1,Jammu And Kashmir,2015,"Financial Year (Apr - Mar), 2015",201512,"March, 2016",UREA,0.00000000000000000,2479.00290785117895990
269,India,1,Jammu And Kashmir,2016,"Financial Year (Apr - Mar), 2016",201609,"December, 2016",Diammonium Phosphate,0.00000000000000000,3186.25804211779038050
270,India,1,Jammu And Kashmir,2016,"Financial Year (Apr - Mar), 2016",201609,"December, 2016",Monoammonium Phosphate,0.00000000000000000,0.00000000000000000
271,India,1,Jammu And Kashmir,2016,"Financial Year (Apr - Mar), 2016",201609,"December, 2016",Muriate of Potash (MOP) or Potassium Chloride,0.00000000000000000,3403.14701486915983670
272,India,1,Jammu And Kashmir,2016,"Financial Year (Apr - Mar), 2016",201609,"December, 2016","nitrogen, phosphorus, and potassium",0.00000000000000000,0.00000000000000000
273,India,1,Jammu And Kashmir,2016,"Financial Year (Apr - Mar), 2016",201609,"December, 2016",Single super Phosphate,0.00000000000000000,0.00000000000000000
274,India,1,Jammu And Kashmir,2016,"Financial Year (Apr - Mar), 2016",201609,"December, 2016",Triple superphosphate,0.00000000000000000,0.00000000000000000
275,India,1,Jammu And Kashmir,2016,"Financial Year (Apr - Mar), 2016",201609,"December, 2016",UREA,0.00000000000000000,939.51073464206575730
276,India,1,Jammu And Kashmir,2016,"Financial Year (Apr - Mar), 2016",201610,"January, 2017",Diammonium Phosphate,0.00000000000000000,4993.76371426887924490
277,India,1,Jammu And Kashmir,2016,"Financial Year (Apr - Mar), 2016",201610,"January, 2017",Monoammonium Phosphate,0.00000000000000000,0.00000000000000000
278,India,1,Jammu And Kashmir,2016,"Financial Year (Apr - Mar), 2016",201610,"January, 2017",Muriate of Potash (MOP) or Potassium Chloride,0.00000000000000000,3352.90058168564419570
279,India,1,Jammu And Kashmir,2016,"Financial Year (Apr - Mar), 2016",201610,"January, 2017","nitrogen, phosphorus, and potassium",0.00000000000000000,0.00000000000000000
280,India,1,Jammu And Kashmir,2016,"Financial Year (Apr - Mar), 2016",201610,"January, 2017",Single super Phosphate,0.00000000000000000,0.00000000000000000
