srcYear,srcMonth,Name of the fertilizer used,srcStateName,Required fertilizer quantity,Available fertilizer quantity,YearCode,Year,MonthCode,Month
2012-13,Apr-2012,Monoammonium Phosphate,Odisha,0.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201201,"April, 2012"
2012-13,Apr-2012,Muriate of Potash (MOP) or Potassium Chloride,Pondicherry,1000.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201201,"April, 2012"
2012-13,Apr-2012,UREA,Arunachal Pradesh,50.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201201,"April, 2012"
2012-13,Apr-2012,Diammonium Phosphate,Jammu & Kashmir,4300.00,6142.40,2012,"Financial Year (Apr - Mar), 2012",201201,"April, 2012"
2012-13,Apr-2012,Diammonium Phosphate,Megalaya,700.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201201,"April, 2012"
2012-13,Apr-2012,UREA,Odisha,30000.00,22999.60,2012,"Financial Year (Apr - Mar), 2012",201201,"April, 2012"
2012-13,Apr-2012,UREA,Karnataka,90000.00,62454.79,2012,"Financial Year (Apr - Mar), 2012",201201,"April, 2012"
2012-13,Apr-2012,Monoammonium Phosphate,Maharastra,0.00,20.80,2012,"Financial Year (Apr - Mar), 2012",201201,"April, 2012"
2012-13,Apr-2012,UREA,Himachal Pradesh,5000.00,78.50,2012,"Financial Year (Apr - Mar), 2012",201201,"April, 2012"
2012-13,Apr-2012,Diammonium Phosphate,Delhi,150.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201201,"April, 2012"
2012-13,Apr-2012,UREA,Tripura,2500.00,6.80,2012,"Financial Year (Apr - Mar), 2012",201201,"April, 2012"
2012-13,Apr-2012,Muriate of Potash (MOP) or Potassium Chloride,Assam,20700.00,15587.15,2012,"Financial Year (Apr - Mar), 2012",201201,"April, 2012"
2012-13,Apr-2012,Monoammonium Phosphate,Daman & Diu,0.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201201,"April, 2012"
2012-13,Apr-2012,"nitrogen, phosphorus, and potassium",Sikkim,0.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201201,"April, 2012"
2012-13,Apr-2012,Muriate of Potash (MOP) or Potassium Chloride,Tamil Nadu,48000.00,3242.18,2012,"Financial Year (Apr - Mar), 2012",201201,"April, 2012"
2012-13,Apr-2012,Muriate of Potash (MOP) or Potassium Chloride,Himachal Pradesh,2500.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201201,"April, 2012"
2012-13,Apr-2012,Triple superphosphate,Harayana,0.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201201,"April, 2012"
2012-13,Apr-2012,"nitrogen, phosphorus, and potassium",Jharkhand,5000.00,2310.70,2012,"Financial Year (Apr - Mar), 2012",201201,"April, 2012"
2012-13,Apr-2012,"nitrogen, phosphorus, and potassium",Pondicherry,3340.00,1402.40,2012,"Financial Year (Apr - Mar), 2012",201201,"April, 2012"
2012-13,Apr-2012,UREA,Maharastra,225000.00,43150.30,2012,"Financial Year (Apr - Mar), 2012",201201,"April, 2012"
2012-13,Apr-2012,Triple superphosphate,Odisha,0.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201201,"April, 2012"
2012-13,Apr-2012,Muriate of Potash (MOP) or Potassium Chloride,Sikkim,0.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201201,"April, 2012"
2012-13,Apr-2012,Monoammonium Phosphate,Delhi,0.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201201,"April, 2012"
2012-13,Apr-2012,Muriate of Potash (MOP) or Potassium Chloride,Daman & Diu,0.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201201,"April, 2012"
2013-14,Apr-2013,Triple superphosphate,Karnataka,0.00,11905.40,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Single super Phosphate,Pondicherry,200.00,25.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Diammonium Phosphate,Gujarat,20000.00,29053.43,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Single super Phosphate,Manipur,1000.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Triple superphosphate,Mizoram,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Triple superphosphate,Pondicherry,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,UREA,Harayana,200000.00,6473.65,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Triple superphosphate,Rajasthan,0.00,3526.25,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Monoammonium Phosphate,Chandigarh,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Triple superphosphate,Uttar Pradesh,0.00,16125.25,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Monoammonium Phosphate,Pondicherry,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Muriate of Potash (MOP) or Potassium Chloride,Rajasthan,1500.00,3429.50,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,"nitrogen, phosphorus, and potassium",Delhi,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Triple superphosphate,Kerala,0.00,3156.75,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,UREA,Arunachal Pradesh,100.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Monoammonium Phosphate,Lakshadweep,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Triple superphosphate,Goa,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Single super Phosphate,Bihar,15000.00,6912.25,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Single super Phosphate,Maharastra,108300.00,27300.56,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,"nitrogen, phosphorus, and potassium",Jharkhand,5000.00,1992.30,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,UREA,Madhya Pradesh,137500.00,28591.30,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Single super Phosphate,Himachal Pradesh,900.00,141.60,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,"nitrogen, phosphorus, and potassium",Kerala,14000.00,15079.08,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Monoammonium Phosphate,Odisha,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Monoammonium Phosphate,Karnataka,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Single super Phosphate,Jharkhand,15000.00,367.65,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Monoammonium Phosphate,Sikkim,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Diammonium Phosphate,Daman & Diu,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Single super Phosphate,Mizoram,200.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Diammonium Phosphate,Pondicherry,300.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,UREA,Odisha,42490.00,34703.50,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Single super Phosphate,Goa,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,UREA,Dadra & Nagar Haveli,60.00,10.95,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Single super Phosphate,Uttaranchal,2000.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,"nitrogen, phosphorus, and potassium",Maharastra,126600.00,126613.79,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Monoammonium Phosphate,Arunachal Pradesh,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Monoammonium Phosphate,Andaman & Nicobar,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Single super Phosphate,Nagaland,50.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,"nitrogen, phosphorus, and potassium",Karnataka,130000.00,113958.74,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Muriate of Potash (MOP) or Potassium Chloride,Harayana,2000.00,4418.15,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Diammonium Phosphate,West Bengal,53500.00,18529.67,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Monoammonium Phosphate,Harayana,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,UREA,Bihar,200000.00,34435.50,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Single super Phosphate,Chattishgarh,25000.00,22700.71,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,"nitrogen, phosphorus, and potassium",Manipur,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,"nitrogen, phosphorus, and potassium",Goa,600.00,214.50,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Diammonium Phosphate,Andaman & Nicobar,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Monoammonium Phosphate,Daman & Diu,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Diammonium Phosphate,Andhra Pradesh,50000.00,51462.55,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Single super Phosphate,Odisha,22920.00,1672.25,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,"nitrogen, phosphorus, and potassium",Sikkim,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Diammonium Phosphate,Lakshadweep,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Diammonium Phosphate,Uttar Pradesh,50000.00,201683.91,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Single super Phosphate,Jammu & Kashmir,870.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,UREA,Chandigarh,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Monoammonium Phosphate,Dadra & Nagar Haveli,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,UREA,Daman & Diu,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,"nitrogen, phosphorus, and potassium",West Bengal,98350.00,56353.83,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,UREA,Kerala,15000.00,5837.90,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,"nitrogen, phosphorus, and potassium",Himachal Pradesh,2500.00,173.30,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Diammonium Phosphate,Goa,500.00,28.80,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Diammonium Phosphate,Delhi,50.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Muriate of Potash (MOP) or Potassium Chloride,Pondicherry,500.00,12.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Single super Phosphate,Rajasthan,40010.00,22608.95,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,"nitrogen, phosphorus, and potassium",Chattishgarh,18000.00,6666.55,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Monoammonium Phosphate,Madhya Pradesh,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Muriate of Potash (MOP) or Potassium Chloride,Himachal Pradesh,0.00,1188.40,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Single super Phosphate,Punjab,12000.00,7540.45,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Monoammonium Phosphate,Delhi,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,UREA,Pondicherry,3100.00,13.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,"nitrogen, phosphorus, and potassium",Bihar,15000.00,15617.30,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,"nitrogen, phosphorus, and potassium",Jammu & Kashmir,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,"nitrogen, phosphorus, and potassium",Uttar Pradesh,50000.00,43964.85,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Diammonium Phosphate,Punjab,10000.00,18647.65,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Diammonium Phosphate,Assam,8050.00,3548.60,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Triple superphosphate,Odisha,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,UREA,Chattishgarh,45000.00,17190.70,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,"nitrogen, phosphorus, and potassium",Andaman & Nicobar,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Monoammonium Phosphate,Assam,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Single super Phosphate,Andhra Pradesh,100000.00,6261.59,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Triple superphosphate,Tripura,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Single super Phosphate,Sikkim,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,UREA,West Bengal,153000.00,52162.73,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Muriate of Potash (MOP) or Potassium Chloride,Maharastra,47000.00,38691.02,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Triple superphosphate,Megalaya,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Triple superphosphate,Andaman & Nicobar,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Monoammonium Phosphate,Jharkhand,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Monoammonium Phosphate,Goa,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,"nitrogen, phosphorus, and potassium",Andhra Pradesh,180000.00,114366.31,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Monoammonium Phosphate,Himachal Pradesh,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Diammonium Phosphate,Megalaya,1000.00,200.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,"nitrogen, phosphorus, and potassium",Madhya Pradesh,8000.00,15990.15,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Muriate of Potash (MOP) or Potassium Chloride,Odisha,14910.00,12000.90,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Monoammonium Phosphate,Manipur,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Single super Phosphate,Assam,18400.00,2296.35,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,UREA,Jharkhand,16250.00,9059.75,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,UREA,Maharastra,207200.00,44972.44,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Single super Phosphate,Chandigarh,0.00,121.15,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Single super Phosphate,Tripura,4450.00,935.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Single super Phosphate,Megalaya,1000.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Muriate of Potash (MOP) or Potassium Chloride,Jharkhand,1000.00,2192.70,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,UREA,Rajasthan,300000.00,48006.17,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Triple superphosphate,Chattishgarh,0.00,3858.25,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Diammonium Phosphate,Harayana,0.00,9888.34,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Muriate of Potash (MOP) or Potassium Chloride,Tamil Nadu,34310.00,3256.30,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Triple superphosphate,Arunachal Pradesh,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Diammonium Phosphate,Mizoram,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Diammonium Phosphate,Odisha,15510.00,12518.80,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Single super Phosphate,Gujarat,14000.00,2542.75,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Monoammonium Phosphate,Uttar Pradesh,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,"nitrogen, phosphorus, and potassium",Odisha,30780.00,15273.10,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,UREA,Assam,46000.00,5299.35,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Triple superphosphate,Sikkim,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Monoammonium Phosphate,Tamil Nadu,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,UREA,Punjab,275000.00,6368.80,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,"nitrogen, phosphorus, and potassium",Tamil Nadu,59400.00,39566.37,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Triple superphosphate,West Bengal,0.00,7377.55,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Muriate of Potash (MOP) or Potassium Chloride,Assam,14950.00,11985.90,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Triple superphosphate,Nagaland,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Triple superphosphate,Chandigarh,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Single super Phosphate,Harayana,10000.00,3847.30,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,"nitrogen, phosphorus, and potassium",Daman & Diu,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Muriate of Potash (MOP) or Potassium Chloride,Megalaya,300.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Monoammonium Phosphate,Megalaya,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,"nitrogen, phosphorus, and potassium",Nagaland,50.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Monoammonium Phosphate,Rajasthan,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Diammonium Phosphate,Tripura,1000.00,125.25,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Diammonium Phosphate,Rajasthan,17200.00,11903.91,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Muriate of Potash (MOP) or Potassium Chloride,Chandigarh,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Diammonium Phosphate,Karnataka,46000.00,34288.29,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Triple superphosphate,Harayana,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Triple superphosphate,Lakshadweep,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,"nitrogen, phosphorus, and potassium",Mizoram,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,"nitrogen, phosphorus, and potassium",Gujarat,29300.00,17109.17,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Single super Phosphate,Madhya Pradesh,30400.00,153949.40,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Triple superphosphate,Jharkhand,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Muriate of Potash (MOP) or Potassium Chloride,Arunachal Pradesh,50.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Diammonium Phosphate,Himachal Pradesh,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Muriate of Potash (MOP) or Potassium Chloride,Bihar,6550.00,17776.65,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Muriate of Potash (MOP) or Potassium Chloride,Goa,100.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Monoammonium Phosphate,Bihar,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,UREA,Andaman & Nicobar,500.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Triple superphosphate,Maharastra,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Monoammonium Phosphate,Andhra Pradesh,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,"nitrogen, phosphorus, and potassium",Rajasthan,1690.00,743.95,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Monoammonium Phosphate,Nagaland,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Muriate of Potash (MOP) or Potassium Chloride,Karnataka,42000.00,14798.97,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Single super Phosphate,Tamil Nadu,20370.00,3242.80,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,Muriate of Potash (MOP) or Potassium Chloride,Mizoram,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
2013-14,Apr-2013,"nitrogen, phosphorus, and potassium",Uttaranchal,4000.00,2412.80,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013"
