Station name,srcStateName,Year,StateCode,StateName,IntermediateRatio
TUBE WELL AT KHOWAI,TRIPURA,2018,16,TRIPURA,1
"TUBE WELL AT KAILASHAHAR, NORTH TRIPURA",TRIPURA,2017,16,TRIPURA,1
"BOREWELL LOCATED AT HOUSE OF P. ANJANEYULU, PLOT NO,25, SHAKTHIPURAM, PRASHANTH NAGAR, I. E. KUKATPALLY, MEDCHAL DISTRICT",TELANGANA,2018,36,TELANGANA,1
"BOREWELL LOCATED AT HOUSE  OF SRI P NEKATESH RAJU, PLOT  NO 115,22 321, APIIC, CO-  [PERATIVE CONONY,  JEEDIMETLA, QUTHBULLAPUR  (M) MEDCHAL DISTRICT",TELANGANA,2019,36,TELANGANA,1
"GROUND WATER NEAR COMMERCIAL AUTO MOBILE NEAR BHARAT PETROL PUMP, VINDHYA NAGAR, SINGROULI",MADHYA PRADESH,2017,23,MADHYA PRADESH,1
"PARVATI INDL. ESTATE, YADRAV, SHIROL",MAHARASHTRA,2017,27,MAHARASHTRA,1
OPEN WELL PEDDANUVVI - VIZIANAGARAM,ANDHRA PRADESH,2017,28,ANDHRA PRADESH,1
"WELL AT ALIPUR, DELHI",DELHI,2018,7,DELHI,1
"HAND PUMP WATER AT COLLECTRIATE OFFICE, MADHUBANI",BIHAR,2018,10,BIHAR,1
VADODARA (INDUSTRIAL- NANDESARI),GUJARAT,2019,24,GUJARAT,1
BARRAKPORE MUNICIPALITY,WEST BENGAL,2019,19,WEST BENGAL,1
"PUBLIC HAND PUMP BEFORE  SANGANER PULIA, RAJASTHAN",RAJASTHAN,2019,8,RAJASTHAN,1
"CHERTHALA,ALLEPPY",KERALA,2016,32,KERALA,1
S HLIMEN HAND PUMP,MIZORAM,2018,15,MIZORAM,1
TUBE WELL WATER SAMPLE OF SIDHI CITY,MADHYA PRADESH,2017,23,MADHYA PRADESH,1
BHUJ,Gujarat,2013,24,GUJARAT,1
JAMALPUR HAND PUMP WATER POLICE STATION JAMALPUR,BIHAR,2018,10,BIHAR,1
"BORE WELL AT CHITALI NR WAGH VASTHI. CHITALI, AHMADNAGAR.",MAHARASHTRA,2012,27,MAHARASHTRA,1
"COLLECTOR WELL AT THIRUPUVANAM FOR MADURAI WAT. SUPPLY SCHEME, TAMILNADU",TAMIL NADU,2018,33,TAMIL NADU,1
"ANJANGAON,AKOT, AKOLA",MAHARASHTRA,2019,27,MAHARASHTRA,1
"BOREWELL AT PRIMARY HEALTH  CENTER, KADODARA, SURAT",GUJARAT,2019,24,GUJARAT,1
"BORE WELL SH. UMESH KUMAR S/O  SH. HORIDWARI RAM 3A-16 UIT, BHUTIJA, RAJASTHAN",Rajasthan,2014,8,RAJASTHAN,1
"WELL AT KAMLA NAGAR, DELHI",DELHI,2018,7,DELHI,1
"GROUND WATER NEAR BPRL,  DHALIGAON",Assam,2013,18,ASSAM,1
"BORE WELL, SNR. VINAYAK JAL  SUDDHIKARAN SAHAKARI M",GUJARAT,2016,24,GUJARAT,1
"BOREWELL AT RO OF RSPCB,  BHIWADI, TIJARA, ALWAR",RAJASTHAN,2019,8,RAJASTHAN,1
GROUND WATER AT SHIMLA D/S  OF MSW DUMPING SITE,HIMACHAL PRADESH,2019,2,HIMACHAL PRADESH,1
"GROUND WATER FROM  HAFLONG, ASSAM",ASSAM,2019,18,ASSAM,1
"HAPUR ROAD INDUSTRIAL AREA GHAZIABAD, U.P",UTTAR PRADESH,2017,9,UTTAR PRADESH,1
"WELL AROUND UDAIPUR  (TUBEWELL), TRIPURA",TRIPURA,2014,16,TRIPURA,1
WELL NEAR BADER PALLI,LAKSHADWEEP,2018,31,LAKSHADWEEP,1
"TUBE WELL OF GIRDHARI LAL,  BHITUJA",RAJASTHAN,2012,8,RAJASTHAN,1
"RAMHLUN S TUIKHUR, NEAR  COMMUNITY HALL",MIZORAM,2019,15,MIZORAM,1
"BORE WELL OF M/S MODERN  PUBLIC SCHOOL, BHIWADI,  RAJASTHAN",RAJASTHAN,2019,8,RAJASTHAN,1
KARUKAMANI,Kerala,2013,32,KERALA,1
WELL C/O PUTHIYA PALLI,LAKSHADWEEP,2018,31,LAKSHADWEEP,1
"B/W AT GRAM PANCHAYATH  OFFICE, DOTHIGUDAM",TELANGANA,2019,36,TELANGANA,1
"BOREWELL OF GAYATRI PRAGNA  SCHOOL, BHADARWAD ROAD,",GUJARAT,2016,24,GUJARAT,1
"HAND PUMP AT PITTAVANIPALEM,  VISHAKHAPATNAM",ANDHRA PRADESH,2016,28,ANDHRA PRADESH,1
"GROUND WATER AT SELAQUI  INDUSTRIAL AREA- 2,  DEHRADUN",UTTARAKHAND,2016,5,UTTARAKHAND,1
"WELL AT TRENCHING GROUND  IN THE PREMISES OF M/S  RISHABH MASALA UDYOG,  INDORE",MADHYA PRADESH,2019,23,MADHYA PRADESH,1
"AT INDUSTRIAL AREA, FATEHPUR",UTTAR PRADESH,2017,9,UTTAR PRADESH,1
NEAR THE PHOSPHATE  COMPANY-RISHRA,WEST BENGAL,2014,19,WEST BENGAL,1
"WELL AROUND UDAIPUR (TUBEWELL), TRIPURA",TRIPURA,2017,16,TRIPURA,1
"KUANRPUR, BALASORE",ODISHA,2017,21,ODISHA,1
"BORE WELL SH. PREM CHAND, VILLAGE PHALSHA  MODE RIA CHOPNADI",RAJASTHAN,2016,8,RAJASTHAN,1
"SHUKLA TEA STAL POINT,  LUDHIANA",PUNJAB,2014,3,PUNJAB,1
"BORE WELL. - NANDYAL, KURNOOL DIST",ANDHRA PRADESH,2016,28,ANDHRA PRADESH,1
"GROUND WATER AT KARBI ANGLONG DISTT., ASSAM",ASSAM,2017,18,ASSAM,1
"WELL AT VELLIPARAMBA,  KOZHEKODE",Kerala,2013,32,KERALA,1
"GROUND WATER NEAR  ENTRANCE GAGE OF  VIVEKANANAD STATUE, NIGAHI,  SINGROULI",MADHYA PRADESH,2019,23,MADHYA PRADESH,1
"BHAGWAN SINGH, H.NO.907, DASMESH NAGAR, GALI NO. 6, LUDHIANA",PUNJAB,2017,3,PUNJAB,1
"KALYANI INDUSTRIAL AREA,  NADIA, WEST BENGAL",WEST BENGAL,2014,19,WEST BENGAL,1
BOREWELL NEAR INDUSTRIAL  AREA BARI-BRAHMNA,JAMMU & KASHMIR,2019,1,JAMMU AND KASHMIR,1
WELL AT TADAVAI,TELANGANA,2016,36,TELANGANA,1
"MERAMUNDALI AREA, TALCHER",ODISHA,2019,21,ODISHA,1
GROUND WATER FROM NALBARI,Assam,2014,18,ASSAM,1
"WELL AT PATEL NAGAR, DELHI",DELHI,2019,7,DELHI,1
"HIDCO OFFICE, RAJARHAT",WEST BENGAL,2016,19,WEST BENGAL,1
"BIDANASHI - TULASIPUR AREA,  CUTTACK",ODISHA,2016,21,ODISHA,1
"BORE WELL OFFICE OF RAJ.  HOUSING BOARD, BHIWADI,  RAJASTHAN",RAJASTHAN,2019,8,RAJASTHAN,1
PARWANOO INDUSTRIAL AREA,HIMACHAL PRADESH,2012,2,HIMACHAL PRADESH,1
"PABUPURA ROAD NEAR CIVIL AIR PORT, JODHPUR (MANGILAL RATHOR)",RAJASTHAN,2018,8,RAJASTHAN,1
HAND PUMP AT SHIMLA,HIMACHAL PRADESH,2014,2,HIMACHAL PRADESH,1
"AT KALA AMB,",HIMACHAL PRADESH,2017,2,HIMACHAL PRADESH,1
"TUBE WELL AT HAPANIA, WEST TRIPURA",TRIPURA,2018,16,TRIPURA,1
"TUBE WELL AT KAILASHAHAR,  NORTH TRIPURA",TRIPURA,2019,16,TRIPURA,1
"BORE WELL AT MSW DISPOSAL SITE OF SURAT MUNICIPAL CORPORATION AT VILL. KHAJOD, DIST. SURAT.",GUJARAT,2017,24,GUJARAT,1
GROUND WATER FROM DHUBRI DISTRICT  (COLLEGE NAGAR ),ASSAM,2016,18,ASSAM,1
GROUND WATER FROM KOKRAJHAR  DISTRICT (HS SCHOOL ),ASSAM,2012,18,ASSAM,1
"KUANRPUR, BALASORE",ODISHA,2018,21,ODISHA,1
"VILLAGE PIPERIA, DADRA",DADRA &  NAGAR  HAVELI,2016,38,THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,1
"GABHENI VILLAGE, SURAT (INDUSTRIAL)",GUJARAT,2018,24,GUJARAT,1
"GROUND WATER AT NOONMATI GUWAHATI, ASSAM",ASSAM,2017,18,ASSAM,1
"WELL AT KARIMBAM, KANNUR",KERALA,2019,32,KERALA,1
"BORE WELL WATER NEAR COMMISSIONARY OFFICE, CHAPRA",BIHAR,2018,10,BIHAR,1
"GROUND WATER NEAR  GOGAMUKH PUBLIC WATER  SUPPLY SCHEME, GOGAMUKH,  DHEMAJI",ASSAM,2019,18,ASSAM,1
"POLICE BAZAR, SHILLONG  (POLICE BAZAAR SPRING)",MEGHALAYA,2019,17,MEGHALAYA,1
"GROUND WATER NEAR BPRL, DHALIGAON",ASSAM,2016,18,ASSAM,1
"CHAUDHARY KA WELL VILLAGE  PANIALA, KOTAPUTALI NEAR ASSOCIATED ALCOHOL BREVERIES LTD JAIPUR, RAJASTH",Rajasthan,2014,8,RAJASTHAN,1
KURUMBAPET,PONDICHERRY,2013,34,PUDUCHERRY,1
"BOREWELL NEAR GIDC ODHAV  INDUSTRIAL ASSOCIATION  BUILDING, GIDC, ODHAV,  AHMEDABAD",GUJARAT,2019,24,GUJARAT,1
"WELL AT INDIA PUBLIC SCHOOL,  MANPUR MACHERI, JAIPUR, RAJASTHAN",Rajasthan,2014,8,RAJASTHAN,1
KALAMASSERY ERNAKULAM DISTT.,KERALA,2016,32,KERALA,1
"DISTRICT COLLECTOR, BARAN",RAJASTHAN,2019,8,RAJASTHAN,1
WELL-2 ROHTAS,Bihar,2013,10,BIHAR,1
ROHTAS HAND PUMP WATER AT BUST STAND SASARAM,BIHAR,2016,10,BIHAR,1
LAMKA,MANIPUR,2018,14,MANIPUR,1
"GROUND WATER FROM  HIALAKANDI (NEAR ASTC BUS  STAND ), ASSAM",ASSAM,2019,18,ASSAM,1
"GROUND WATER AT SELAQUI  INDUSTRIAL AREA- 2,  DEHRADUN",UTTARAKHAND,2019,5,UTTARAKHAND,1
"PUBLIC HAND PUMP BEFORE  SANGANER PULIA, RAJASTHAN",Rajasthan,2013,8,RAJASTHAN,1
WELL C/O KADAT PALLI,LAKSHADWEEP,2017,31,LAKSHADWEEP,1
AT NALAGARH,HIMACHAL PRADESH,2017,2,HIMACHAL PRADESH,1
"M/S SUGURESHWARA IND, 196 (P), KIADB IND GROWTH CENTRE, CHIKA SUGAR, RAICHUR",KARNATAKA,2018,29,KARNATAKA,1
"BORE WELL WATER MMC PUMP HOUSE BRAHMPURA NAKA, MUZAFFARPUR",BIHAR,2017,10,BIHAR,1
"TUBE WELL AT HAPANIA,  WEST TRIPURA",TRIPURA,2016,16,TRIPURA,1
"VILLAGE BAGER MEO, TEHSIL-  RAMGARH, ALWAR, RAJASTHAN",Rajasthan,2014,8,RAJASTHAN,1
"T.R.PATTINAM, KARAIKAL",PONDICHERRY,2013,34,PUDUCHERRY,1
"BOREWELL OF GIDC KALOL, B/H GIDC  OFFICE, GIDC, KAL",GUJARAT,2016,24,GUJARAT,1
WELL AT KURUMBAPET,PUDUCHERRY,2019,34,PUDUCHERRY,1
KHARAGPUR INDUSTRIAL AREA,WEST BENGAL,2013,19,WEST BENGAL,1
"VILLAGE PIPERIA, DADRA","DAMAN & DIU, DADRA & 
NAGAR HAVELI",2018,38,THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,1
"PAPPANAMKODE, THIRUVANANTHAPURAM, KERALA",KERALA,2017,32,KERALA,1
"PAYYANNUR, KANNUR DISTT.",KERALA,2016,32,KERALA,1
"DEVA ROAD, INDUSTRIAL AREA,  CHAINHAT, LKO NEAR UPTRON  POLICE CHOWKI, LUCKNOW",UTTAR PRADESH,2019,9,UTTAR PRADESH,1
HAND PUMP AT HAMIRPUR TOWN,HIMACHAL PRADESH,2012,2,HIMACHAL PRADESH,1
"HAND PUMP WATER NEAR  GOVT. HOSPITAL, PURNEA",BIHAR,2019,10,BIHAR,1
WELL C/O PUTHIYA PALLI,LAKSHADWEEP,2019,31,LAKSHADWEEP,1
"CAPITAL HOSPITAL AREA,  BHUBANESWAR, ODISHA",Odisha,2014,21,ODISHA,1
WELL C/O BEEREADAM,LAKSHADWEEP,2019,31,LAKSHADWEEP,1
"HOSPITAL - BUSSTAND-  MAUSHIMA TEMPLE AREA, PURI, ORISSA",ORISSA,2013,21,ODISHA,1
"PAYYANNUR, KANNUR DISTT. ,  KERALA",Kerala,2014,32,KERALA,1
"TUBE WELL IN INDUSTRIAL AREA AT GAJRAULA, MORADABAD, U.P",UTTAR PRADESH,2018,9,UTTAR PRADESH,1
KURUMBAPET,PONDICHERRY,2014,34,PUDUCHERRY,1
VASAI,MAHARASHTRA,2017,27,MAHARASHTRA,1
"WELL OF GIRDHARI RAM MEGHWAL, VILLAGE- NANDWAN, JODHPUR, RAJASTHAN",RAJASTHAN,2017,8,RAJASTHAN,1
"GROUND WATER FROM  GOALPARA DIST. (GOALPARA  COLLEGE ), ASSAM",ASSAM,2019,18,ASSAM,1
"India Marka hand  pump,Sareny, Raebareli",Uttar Pradesh,2014,9,UTTAR PRADESH,1
"VAITUI TUIKHUR,THEIRIAT,  LUNGLEI",MIZORAM,2019,15,MIZORAM,1
"INDL. ESTATE TARAPUR,  PALGHAR, THANE",MAHARASHTRA,2019,27,MAHARASHTRA,1
WELL NEAR HALIPAD,LAKSHADWEEP,2017,31,LAKSHADWEEP,1
"O/W. -NEAR PARTAP NAGAR  BRIIDGE -KAKINADA , E.G.DIST., A.P",ANDHRA PRADESH,2014,28,ANDHRA PRADESH,1
"BOREWELL IN FRONT OF M/S  BHAGEERADHA CHEMICALS &  INDUSTRIES LTD, CHERUVUKOMMUPALEM (V)  ONGOLE (M)",ANDHRA PRADESH,2019,28,ANDHRA PRADESH,1
"B/W NEAR M/S ARCH PHARMA,  GUNDLA MACHANUR,  SANGAREDDY",TELANGANA,2019,36,TELANGANA,1
WELL NEAR J.B SCHOOL,LAKSHADWEEP,2017,31,LAKSHADWEEP,1
"VILLAGE MASAT, DADRA","Daman, Diu, Dadra Nagar Haveli",2013,38,THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,1
"BOREWELL OF AJI GIDC, RAJKOT",GUJARAT,2016,24,GUJARAT,1
"SITE 1, INDUSTRIAL AREA NEAR M/S WOODWARM CHEMICAL LTD., UNNAO, U.P",UTTAR PRADESH,2018,9,UTTAR PRADESH,1
"WELL OF GOOJARON KI TALAI, MOHANA ROAD SANGANER JAIPUR, RAJASTHAN",RAJASTHAN,2018,8,RAJASTHAN,1
"KALPNA - LAXMINAGAR AREA,  BHUBANESWAR",ODISHA,2019,21,ODISHA,1
"GROUND WATER FROM KHANAPARA, GUWAHATI",ASSAM,2017,18,ASSAM,1
B/W NEAR ANKIREDDIGUDAM  VILLAGE (AGRUCULTURAL FIELD)  CHOUTUPPAL MANDAL,TELANGANA,2019,36,TELANGANA,1
"AMTOLA ON DIAMOND  HARBOUR ROAD, 24 PARGANAS  (S)",WEST BENGAL,2019,19,WEST BENGAL,1
HAND PUMP AT TAHLIWAL IA,HIMACHAL PRADESH,2012,2,HIMACHAL PRADESH,1
"CAPITAL HOSPITAL AREA, BHUBANESWAR",ODISHA,2017,21,ODISHA,1
"WELL AT VILLAGE HARCHANDPUR,  VERY NEAR, BHIWADI TO BHIWADI INDUSTRIAL AREA, BHIWADI",RAJASTHAN,2012,8,RAJASTHAN,1
"GIDC, DAHOD, DAHOD",GUJARAT,2016,24,GUJARAT,1
HAND PUMP AT SHAMSHI,HIMACHAL PRADESH,2019,2,HIMACHAL PRADESH,1
"B/W -NEAR CKM COLLEGE , ENUMAMULA (V) ,WARANGAL  DIST.",ANDHRA PRADESH,2012,36,TELANGANA,1
HAND PUMP AT PARWANOO IA,HIMACHAL PRADESH,2014,2,HIMACHAL PRADESH,1
"Dug well at TPS-Durgapur  Village-Durgapur , Taluka- Chandrapur, District- Chandrapur",Maharashtra,2014,27,MAHARASHTRA,1
WELL OF BARDOLI AT REST HOUSE.,GUJARAT,2017,24,GUJARAT,1
WELL OF BARDOLI AT REST  HOUSE.,GUJARAT,2019,24,GUJARAT,1
"SUKALI, AMRAVATI",MAHARASHTRA,2012,27,MAHARASHTRA,1
"ALWARTHIRUNAGARI ÃÂÃ¢ÂÂ  VETERINARY DISPENSARY, WEST  CAR STREET NEAR OVER HEAD  TANK OF BORE WELL",TAMIL NADU,2019,33,TAMIL NADU,1
"BOREWELL OF NAVLOK GARDENS, NELLORE",ANDHRA PRADESH,2018,28,ANDHRA PRADESH,1
WELL AT BUXAR,BIHAR,2012,10,BIHAR,1
HAND PUMP AT JWALAJI TEMPLE,HIMACHAL PRADESH,2012,2,HIMACHAL PRADESH,1
"OPPOSITE PRIVATE BUS STAND,  AJMER",Rajasthan,2014,8,RAJASTHAN,1
WELL AT CHELLORA TRENCHING  GROUND (KANNUR),KERALA,2019,32,KERALA,1
"GROUND WATER QUALITY  STATION SARDARNAGAR, U.P",Uttar Pradesh,2014,9,UTTAR PRADESH,1
GROUND WATER AT SITAR  GANJ INDUSTRIAL AREA- 2,UTTARAKHAND,2016,5,UTTARAKHAND,1
"KALPNA - LAXMINAGAR AREA, BHUBANESWAR",ODISHA,2017,21,ODISHA,1
"HAND PUMP NEAR SECONDARY SCHOOL ABOUT 300MT. FROM KANSUA NALLAH KOTA, RAJASTHAN",RAJASTHAN,2017,8,RAJASTHAN,1
"RIICO TUBE WELL, RIA, SOTANALA, RAJASTHAN",RAJASTHAN,2017,8,RAJASTHAN,1
GROUND WATER FROM KARIMGANJ  (COLLEGE),ASSAM,2016,18,ASSAM,1
"WELL OF PEMA RAM MALI, BHITUJA, RAJASTHAN",RAJASTHAN,2017,8,RAJASTHAN,1
"NEAR FOJI NAGAR, KACCHI  BASTI, AMBABARI, JAIPUR.",RAJASTHAN,2016,8,RAJASTHAN,1
"BOREWELL OF M/S ALFA ECA (I) LTD., UNIT-1, SR.NO. 249, UMA IND. ESTATE, VASNA , IYAVA, SANAND, AHMEDABAD",GUJARAT,2017,24,GUJARAT,1
"SHRI GIRDHARI SINGH CHOUDHARY  NEAR BANDI RIVER BRIDGE, PALI BYE PASS ROAD, PALI, RAJASTHAN",Rajasthan,2014,8,RAJASTHAN,1
"BORE WELL AT M/S SPECTRON  ETHERS SIDDESHWAR MAHADEV  MANDIR, RASEGAON, DINDORI,  NASHIK",MAHARASHTRA,2019,27,MAHARASHTRA,1
BOREWELL AT NAGIRI,ANDHRA PRADESH,2018,28,ANDHRA PRADESH,1
"WELL AT VILLAGE ALUPUR, VERY  NEAR BHIWADI INDUSTRIAL AREA, BHIWADI",RAJASTHAN,2012,8,RAJASTHAN,1
"BORE WELL NEAR  CHINCHOLI, MOHOL,  SOLAPUR",MAHARASHTRA,2016,27,MAHARASHTRA,1
"WELL AROUND UDAIPUR  (TUBEWELL), TRIPURA",TRIPURA,2013,16,TRIPURA,1
"B/W -NEAR CKM COLLEGE , ENUMAMULA (V) , WARANGAL DIST.",TELANGANA,2018,36,TELANGANA,1
"TUBE WELL AT KAILASHAHAR, NORTH TRIPURA",TRIPURA,2018,16,TRIPURA,1
"HAND PUMP WATER AT D.M OFFICE, KISHANGANJ",BIHAR,2017,10,BIHAR,1
BSIRHAT MUNICIPALITY,WEST BENGAL,2016,19,WEST BENGAL,1
"NEAR UIT BRIDGE, UDAIPUR",RAJASTHAN,2012,8,RAJASTHAN,1
"TUBE WELL AT BAGPAT CITY,  U.P",Uttar Pradesh,2014,9,UTTAR PRADESH,1
ANCIENT BOWLIES IN  UDHAMPUR AT GANGERA  BOWLI,JAMMU & KASHMIR,2019,1,JAMMU AND KASHMIR,1
"NEAR ABN CENTRAL ACADEMY,  SUSILPURA, SODALA, JAIPUR",RAJASTHAN,2012,8,RAJASTHAN,1
"THELKOI, JHARSUGUDA",ODISHA,2019,21,ODISHA,1
"GROUND WATER FROM BONDA, GUWAHATI",ASSAM,2018,18,ASSAM,1
"O/W. -NEAR PARTAP NAGAR  BRIIDGE -KAKINADA , E.G.DIST., A.P",ANDHRA PRADESH,2013,28,ANDHRA PRADESH,1
GROUND WATER AT CHINSURA,WEST BENGAL,2019,19,WEST BENGAL,1
"WELL AT ECHANKADU, KIRUMAMBAKKAM",PUDUCHERRY,2017,34,PUDUCHERRY,1
"KALPNA - LAXMINAGAR  AREA, BHUBANESWAR, ORISSA",ORISSA,2012,21,ODISHA,1
"B/W. - SWARNAMUKHI RIVER,  SRIKALAHASTI, CHITTOOR DIST., A.P.",ANDHRA PRADESH,2014,28,ANDHRA PRADESH,1
BOREWELL AT DHANGADHRA NEAR DHANGADHRA CHEMICALS,GUJARAT,2017,24,GUJARAT,1
WELL C/O KADAT PALLI,LAKSHADWEEP,2016,31,LAKSHADWEEP,1
"B/W. - NAGARAM(V),  PALVONCHA, KHAMMAM DIST., A.P.",ANDHRA PRADESH,2014,36,TELANGANA,1
GROUND WATER FROM  HIALAKANDI (NEAR ASTC BUS STAND ),Assam,2013,18,ASSAM,1
"WELL AT VILLAGE KHANVEL,  DADRA","DAMAN AND DIU, DADRA  AND NAGAR HAVELI",2019,38,THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,1
"RAIPUR,HINGNA NAGPUR",MAHARASHTRA,2018,27,MAHARASHTRA,1
ULUBERIA COLLEGE AT HOWRAH,WEST BENGAL,2018,19,WEST BENGAL,1
"MEHATWAS, NAGDA",MADHYA PRADESH,2018,23,MADHYA PRADESH,1
WELL AT KUDAI INDL. ESTATE(M/S CADILA HEALTHCARE LIMITED),GOA,2018,30,GOA,1
BORE WELL AT CUNCOLIM INDUSTRIAL ESTATE,GOA,2018,30,GOA,1
"BORE WELL SH. PREM CHAND, VILLAGE PHALSHA MODE RIA CHOPNADI, RAJASTHAN",RAJASTHAN,2017,8,RAJASTHAN,1
BADDI INDUSTRIAL AREA,HIMACHAL PRADESH,2014,2,HIMACHAL PRADESH,1
"LUNGLI TUIKHUR, REPUBLIC  VENG",MIZORAM,2019,15,MIZORAM,1
MIRA-BHAYANDER,MAHARASHTRA,2016,27,MAHARASHTRA,1
HAND PUMP AT CHAMUNDA DEVI  TEMPLE/ TOWN,HIMACHAL PRADESH,2013,2,HIMACHAL PRADESH,1
"KALYANI INDUSTRIAL AREA,  NADIA, WEST BENGAL",WEST BENGAL,2019,19,WEST BENGAL,1
"GROUND WATER AT KARBI  ANGLONG DISTT., ASSAM",ASSAM,2019,18,ASSAM,1
"TUBE WELL IN SINGRAULI  INDUSTRIAL AREA, U.P",Uttar Pradesh,2013,9,UTTAR PRADESH,1
ARARIA-HANDPUMP WATER AT BUS STAND,BIHAR,2017,10,BIHAR,1
"HAND PUMP WATER AT BANSKHEDI, BHOPAL",MADHYA PRADESH,2017,23,MADHYA PRADESH,1
"BORE WELL AT ARINAMA  AKKIVALASA, SRIKAKULAM, A.P.",ANDHRA PRADESH,2014,28,ANDHRA PRADESH,1
"GROUND WATER AT BARPETA, ASSAM",ASSAM,2017,18,ASSAM,1
"DUGWELL AT GAGHWAL(KATHUA  DISTT),J&K",JAMMU & KASHMIR,2012,1,JAMMU AND KASHMIR,1
"BOREWELL OF AJI GIDC, RAJKOT",GUJARAT,2018,24,GUJARAT,1
"DURGAPUR TOWN, BURDWAN, WEST  BENGAL",WEST BENGAL,2012,19,WEST BENGAL,1
"KALYANI INDUSTRIAL AREA,  NADIA, WEST BENGAL",WEST BENGAL,2012,19,WEST BENGAL,1
"BOREWELL NERA TSDF OF NANDESARI ENVIRO CONTROL LIMITED, NADESARI, VADODARA",GUJARAT,2017,24,GUJARAT,1
"HAND PUMP WATER NEAR D.M OFFICE, MADHEPURA",BIHAR,2017,10,BIHAR,1
KALA AMB INDUSTRIAL AREA,HIMACHAL PRADESH,2012,2,HIMACHAL PRADESH,1
"VILLAGE DABHEL, DAMAN",DAMAN & DIU,2014,38,THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,1
"WELL INFRONT OF SINGHANA  POLICE STATION, SINGHANA, JHUNJHUNU, RAJASTHAN",Rajasthan,2013,8,RAJASTHAN,1
INSIDE KOLKATA LEATHER  COMPLEX,WEST BENGAL,2016,19,WEST BENGAL,1
"HAND PUMP WATER AT BUS STAND, GOPALGANJ",BIHAR,2016,10,BIHAR,1
"GROUND WATER FROM VILLAGE  BHIMPORE, DAMAN","DAMAN AND DIU, DADRA  AND NAGAR HAVELI",2019,38,THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,1
"SAWARGAON, YAVATMAL",MAHARASHTRA,2012,27,MAHARASHTRA,1
TUBE WELL AT BAGPAT CITY,UTTAR PRADESH,2016,9,UTTAR PRADESH,1
"BOREWELL WATER , APIIC  OFFICE, IDA KONDAPALLI,  IBRAHIMPATNAM (M)",ANDHRA PRADESH,2019,36,TELANGANA,1
"ROPAR, PUNJAB",PUNJAB,2019,3,PUNJAB,1
KARUVADIKUPPAM,PONDICHERRY,2014,34,PUDUCHERRY,1
"WELL AT AURBINDO MARG,  DELHI",DELHI,2019,7,DELHI,1
"DUG WELL OWNED BY SHRI SHIVAJI BABAN DAREKAR, SANASWADI, SHIRUR, PUNE",MAHARASHTRA,2018,27,MAHARASHTRA,1
"DURGAPUR TOWN, BURDWAN,  WEST BENGAL",WEST BENGAL,2019,19,WEST BENGAL,1
"BOREWELL/ HANDPUMP IN DHANRAS, NTPC, KORBA, CHHATISGARH.",CHHATTISGARH,2018,22,CHHATTISGARH,1
GROUND WATER AT  ZANAKOT (II),JAMMU & KASHMIR,2016,1,JAMMU AND KASHMIR,1
"HAMIRA VILLAGE, PUNJAB",PUNJAB,2014,3,PUNJAB,1
"BOREWELL OF TOWN RAJPIPLA,  DIST.NARMADA",GUJARAT,2016,24,GUJARAT,1
"RIICO TUBE WELL, RIA, BEHROR, RAJASTHAN",RAJASTHAN,2018,8,RAJASTHAN,1
"WELL AT SOMNATH INDUSTRIAL  ESTATE, DAMAN","DAMAN AND DIU, DADRA  AND NAGAR HAVELI",2019,38,THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,1
"CHANMARI HAND PUMP,  LAWNGTLAI",MIZORAM,2016,15,MIZORAM,1
"BORE WELL WATER FROM IGIMS CAMPUS, PATNA",BIHAR,2016,10,BIHAR,1
"AISHBAGH INDUSTRIAL AREA AT  LUCKNOW NEAR M/S EVEREADY  INDUSTRIES LTD. LUCKNOW, U.P",UTTAR PRADESH,2019,9,UTTAR PRADESH,1
"SHRI GIRDHARI SINGH RAJPUROHIT NEAR VILLAGE PUNAYATA, JODHPUR- SUMERPUR BYE PASS ROAD, PALI, RAJASTHAN",RAJASTHAN,2017,8,RAJASTHAN,1
WELL AT HAZARDOUS WASTE  DUMP (AMBALAMUGHAL),KERALA,2019,32,KERALA,1
GROUND WATER FROM  JAYNAGAR,BIHAR,2019,10,BIHAR,1
Bore well Village-Gokhiware  Taluka- Vasai District- Thane,Maharashtra,2013,27,MAHARASHTRA,1
"WELL AT PAYANOOR, KANNUR",KERALA,2019,32,KERALA,1
"BADAPADIA MARKET COMPLEX,  PARADEEP",ODISHA,2019,21,ODISHA,1
"DOSIGAON, RATLAM",Madhya Pradesh,2013,23,MADHYA PRADESH,1
COSSIPORE - NORTH KOLKATA,WEST BENGAL,2014,19,WEST BENGAL,1
"OPENWELL AT DOYAPUR  DHANSIRIPAR DIVISION,  DIMAPUR",NAGALAND,2019,13,NAGALAND,1
"SARIGAM VILLAGE (D/S OF INDUSTRIALAREA), VAPI",GUJARAT,2018,24,GUJARAT,1
"TUBE WELL AT BAGPAT CITY,  U.P",Uttar Pradesh,2013,9,UTTAR PRADESH,1
